phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000024/rep_009_seed_1767972531::step_0002,level_000024/rep_009_seed_1767972531,24,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,484120,0.48412,486714,0.486714,a302eac1732bd1952fc8fe0fd16c93518563da644cfb9489509550fefe708103,True
warmup,0,1,2,level_000006/rep_009_seed_1767972531::step_0001,level_000006/rep_009_seed_1767972531,6,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,342961,0.342961,345974,0.345974,82037936b05e5454549d95ff105e963a070b993853d69a7feb03e7e679778e51,True
warmup,0,2,3,level_000012/rep_009_seed_1767972531::step_0002,level_000012/rep_009_seed_1767972531,12,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,344576,0.344576,346735,0.346735,86bb93081d60353669679e9fdb10fd78ef6991b4788f825b17d8613f8ddee335,True
warmup,0,3,4,level_000012/rep_009_seed_1767972531::step_0001,level_000012/rep_009_seed_1767972531,12,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,764639,0.764639,768906,0.768906,1018c8645f60ed4270dccbaf3de1bc0596d332ca263f0f9f27cc2c95bc716589,True
warmup,0,4,5,level_000024/rep_009_seed_1767972531::step_0001,level_000024/rep_009_seed_1767972531,24,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,542279,0.542279,545098,0.545098,654c6324f7abfd5481bc8308002aa9ba226171712ab97ffe88ee8415166f29c0,True
warmup,0,5,6,level_000006/rep_009_seed_1767972531::step_0002,level_000006/rep_009_seed_1767972531,6,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,291892,0.291892,294077,0.294077,1c7171b13133479eb91c05df1987f687ed21898ebc58daed080a1a5f7f4f3297,True
warmup,1,0,7,level_000006/rep_009_seed_1767972531::step_0001,level_000006/rep_009_seed_1767972531,6,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,341118,0.341118,343791,0.343791,82037936b05e5454549d95ff105e963a070b993853d69a7feb03e7e679778e51,True
warmup,1,1,8,level_000012/rep_009_seed_1767972531::step_0002,level_000012/rep_009_seed_1767972531,12,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,344900,0.3449,347175,0.347175,86bb93081d60353669679e9fdb10fd78ef6991b4788f825b17d8613f8ddee335,True
warmup,1,2,9,level_000012/rep_009_seed_1767972531::step_0001,level_000012/rep_009_seed_1767972531,12,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,706339,0.706339,710017,0.710017,1018c8645f60ed4270dccbaf3de1bc0596d332ca263f0f9f27cc2c95bc716589,True
warmup,1,3,10,level_000024/rep_009_seed_1767972531::step_0001,level_000024/rep_009_seed_1767972531,24,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,867162,0.867162,870678,0.870678,654c6324f7abfd5481bc8308002aa9ba226171712ab97ffe88ee8415166f29c0,True
warmup,1,4,11,level_000006/rep_009_seed_1767972531::step_0002,level_000006/rep_009_seed_1767972531,6,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,292023,0.292023,294509,0.294509,1c7171b13133479eb91c05df1987f687ed21898ebc58daed080a1a5f7f4f3297,True
warmup,1,5,12,level_000024/rep_009_seed_1767972531::step_0002,level_000024/rep_009_seed_1767972531,24,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,513950,0.51395,516946,0.516946,a302eac1732bd1952fc8fe0fd16c93518563da644cfb9489509550fefe708103,True
warmup,2,0,13,level_000012/rep_009_seed_1767972531::step_0002,level_000012/rep_009_seed_1767972531,12,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,337812,0.337812,340521,0.340521,86bb93081d60353669679e9fdb10fd78ef6991b4788f825b17d8613f8ddee335,True
warmup,2,1,14,level_000012/rep_009_seed_1767972531::step_0001,level_000012/rep_009_seed_1767972531,12,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,414792,0.414792,417560,0.41756,1018c8645f60ed4270dccbaf3de1bc0596d332ca263f0f9f27cc2c95bc716589,True
warmup,2,2,15,level_000024/rep_009_seed_1767972531::step_0001,level_000024/rep_009_seed_1767972531,24,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,550318,0.550318,552938,0.552938,654c6324f7abfd5481bc8308002aa9ba226171712ab97ffe88ee8415166f29c0,True
warmup,2,3,16,level_000006/rep_009_seed_1767972531::step_0002,level_000006/rep_009_seed_1767972531,6,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,283953,0.283953,286394,0.286394,1c7171b13133479eb91c05df1987f687ed21898ebc58daed080a1a5f7f4f3297,True
warmup,2,4,17,level_000024/rep_009_seed_1767972531::step_0002,level_000024/rep_009_seed_1767972531,24,9,1767972531,1,2,step-0002-sales-sum-region-05-2012,1,True,530386,0.530386,534357,0.534357,a302eac1732bd1952fc8fe0fd16c93518563da644cfb9489509550fefe708103,True
warmup,2,5,18,level_000006/rep_009_seed_1767972531::step_0001,level_000006/rep_009_seed_1767972531,6,9,1767972531,0,1,step-0001-sales-sum-region-01-2013,0,True,584252,0.584252,587812,0.587812,82037936b05e5454549d95ff105e963a070b993853d69a7feb03e7e679778e51,True
