phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000025/rep_006_seed_618554674::step_0016,level_000025/rep_006_seed_618554674,25,6,618554674,15,16,Q016,15,True,443393,0.443393,446429,0.446429,5fcadaa9f4536ff81e4aedc5d8c2a7b1a5e19da9ca0caae5cc4dd23918038849,True
warmup,0,1,2,level_000025/rep_006_seed_618554674::step_0001,level_000025/rep_006_seed_618554674,25,6,618554674,0,1,Q001,0,True,960003,0.960003,964382,0.964382,61976f00931dc4977c1d8e8de04a9c06764835b44634016becec70c016cfec7d,True
warmup,0,2,3,level_000075/rep_006_seed_618554674::step_0009,level_000075/rep_006_seed_618554674,75,6,618554674,8,9,Q009,8,True,921045,0.921045,926191,0.926191,027c479faa3a878c5aeac17efacf68f2557dc375aa95737e306d7a13e540a30b,True
warmup,0,3,4,level_000075/rep_006_seed_618554674::step_0017,level_000075/rep_006_seed_618554674,75,6,618554674,16,17,Q017,16,True,448259,0.448259,450559,0.450559,514747e4e6bd9fd581965632d73c281af26e3561a66104c8337476c364029db3,True
warmup,0,4,5,level_000075/rep_006_seed_618554674::step_0010,level_000075/rep_006_seed_618554674,75,6,618554674,9,10,Q010,9,True,455293,0.455293,458053,0.458053,67220e3f8e117e0ca3ccde0bc077171a6ac757cc8c253196d026a877c631a5a9,True
warmup,0,5,6,level_000025/rep_006_seed_618554674::step_0003,level_000025/rep_006_seed_618554674,25,6,618554674,2,3,Q003,2,True,490807,0.490807,493720,0.49372,e311a2e0f256401511bdfbec1d62ab1470c34c3bd9ea131ae7d1693c33811162,True
warmup,0,6,7,level_000100/rep_006_seed_618554674::step_0002,level_000100/rep_006_seed_618554674,100,6,618554674,1,2,Q002,1,True,486864,0.486864,489562,0.489562,577c02c6e5537491cbb0396a700015094ff8f60f3e2ee66e7a90c67c7e116a35,True
warmup,0,7,8,level_000025/rep_006_seed_618554674::step_0010,level_000025/rep_006_seed_618554674,25,6,618554674,9,10,Q010,9,True,804886,0.804886,809516,0.809516,52db4c93d8635e7d6121453a46ccce7866252d4e612d2570b1fea26f2924b567,True
warmup,0,8,9,level_000025/rep_006_seed_618554674::step_0021,level_000025/rep_006_seed_618554674,25,6,618554674,20,21,Q021,20,True,460428,0.460428,463886,0.463886,254f533285ea705b088142dbd8af47e571eed09910fe99d3dc0dcac2906e4731,True
warmup,0,9,10,level_000075/rep_006_seed_618554674::step_0021,level_000075/rep_006_seed_618554674,75,6,618554674,20,21,Q021,20,True,467797,0.467797,471219,0.471219,875cde3cf474e2ea248ed0af6dee87b2112f4743de1330ce77f655b1d4ad4cab,True
warmup,0,10,11,level_000100/rep_006_seed_618554674::step_0017,level_000100/rep_006_seed_618554674,100,6,618554674,16,17,Q017,16,True,447731,0.447731,450740,0.45074,45f5c50ec14db6631e08b844efee849584322b89407a116d4b62f8bc3f917481,True
warmup,0,11,12,level_000050/rep_006_seed_618554674::step_0023,level_000050/rep_006_seed_618554674,50,6,618554674,22,23,Q023,22,True,449694,0.449694,452564,0.452564,6c9e3a143792010ff2b7d382102004546358b59383874242b1b7741eb00c6d97,True
warmup,0,12,13,level_000075/rep_006_seed_618554674::step_0013,level_000075/rep_006_seed_618554674,75,6,618554674,12,13,Q013,12,True,458143,0.458143,461286,0.461286,8d0acc60ccf1c1cc6f545c6babe48e73e1048013a26e8f5b3d9bf95298c6cbf8,True
warmup,0,13,14,level_000100/rep_006_seed_618554674::step_0022,level_000100/rep_006_seed_618554674,100,6,618554674,21,22,Q022,21,True,1340737,1.340737,941915,0.941915,748ccbb8b7f89a2ccaca9f4dc1e0e8ef528570e3fca25409a9f3783c2a9ae1c8,True
warmup,0,14,15,level_000100/rep_006_seed_618554674::step_0013,level_000100/rep_006_seed_618554674,100,6,618554674,12,13,Q013,12,True,464264,0.464264,466720,0.46672,99facd62b7b29c26213afbb6ced91010109408c086bcbbcea919e64ff3212199,True
warmup,0,15,16,level_000075/rep_006_seed_618554674::step_0003,level_000075/rep_006_seed_618554674,75,6,618554674,2,3,Q003,2,True,456785,0.456785,459697,0.459697,2f25b10c8f25ec1cae44465d51b10954bc98cece9b24764da875089068b869ea,True
warmup,0,16,17,level_000025/rep_006_seed_618554674::step_0023,level_000025/rep_006_seed_618554674,25,6,618554674,22,23,Q023,22,True,447658,0.447658,450219,0.450219,03f962ea39106745c982d37afe66316a1f5fb7e2163922476fedf81a071ad8c5,True
warmup,0,17,18,level_000025/rep_006_seed_618554674::step_0005,level_000025/rep_006_seed_618554674,25,6,618554674,4,5,Q005,4,True,496933,0.496933,500307,0.500307,479fb1b43180d8eb981e44dd781d2f90879677579e645913b47331440322ee90,True
warmup,0,18,19,level_000025/rep_006_seed_618554674::step_0013,level_000025/rep_006_seed_618554674,25,6,618554674,12,13,Q013,12,True,909158,0.909158,913625,0.913625,18078ccc403bf2db2d14f965e2b7765a98748db92b9fdfa9486e0f5fd6be0e6b,True
warmup,0,19,20,level_000025/rep_006_seed_618554674::step_0006,level_000025/rep_006_seed_618554674,25,6,618554674,5,6,Q006,5,True,460942,0.460942,464198,0.464198,577d41b1aed03b7f6c7b78577f311a61d53907c20dd05aac5235e99b996a899a,True
warmup,0,20,21,level_000075/rep_006_seed_618554674::step_0007,level_000075/rep_006_seed_618554674,75,6,618554674,6,7,Q007,6,True,449700,0.4497,452552,0.452552,ce16171a7392ec208c459038c9373b84182905c68b372cb88c15d266a2ec6b17,True
warmup,0,21,22,level_000050/rep_006_seed_618554674::step_0019,level_000050/rep_006_seed_618554674,50,6,618554674,18,19,Q019,18,True,19030887,19.030887,977547,0.977547,84467217c8ef67f495fa8892cb0bd3f8fbe6dbceca2ac6ba142b3fcbf35a8c37,True
warmup,0,22,23,level_000100/rep_006_seed_618554674::step_0018,level_000100/rep_006_seed_618554674,100,6,618554674,17,18,Q018,17,True,456846,0.456846,460692,0.460692,01c86c5e102d59b3fc250647d0d76c0da66938d3e00fc108d43b4b9fea642c67,True
warmup,0,23,24,level_000050/rep_006_seed_618554674::step_0008,level_000050/rep_006_seed_618554674,50,6,618554674,7,8,Q008,7,True,455770,0.45577,458669,0.458669,b3d1e13e5018c3ff62d1281a1b2191d10e77bae24c8d4b02734802aa7ed22a64,True
warmup,0,24,25,level_000050/rep_006_seed_618554674::step_0022,level_000050/rep_006_seed_618554674,50,6,618554674,21,22,Q022,21,True,442048,0.442048,445158,0.445158,7bf63911e2d3b3e95e8edc24e0cce65e63cacfbaeca795766b5500efefac03fc,True
warmup,0,25,26,level_000050/rep_006_seed_618554674::step_0016,level_000050/rep_006_seed_618554674,50,6,618554674,15,16,Q016,15,True,440612,0.440612,443248,0.443248,58b462b021a3ffdf7a4e9bb3d1ac730cb99dfdd98671c49b6f418b8154f48add,True
warmup,0,26,27,level_000100/rep_006_seed_618554674::step_0003,level_000100/rep_006_seed_618554674,100,6,618554674,2,3,Q003,2,True,460665,0.460665,463317,0.463317,45bf46fd886564d18f419a6bb545ae86d308444e52f30ced640cc1c3eaf7dc37,True
warmup,0,27,28,level_000025/rep_006_seed_618554674::step_0020,level_000025/rep_006_seed_618554674,25,6,618554674,19,20,Q020,19,True,452863,0.452863,456036,0.456036,796955d076f587c4f1a976822374826a49cba93f6530af94026d440cf4a2e052,True
warmup,0,28,29,level_000050/rep_006_seed_618554674::step_0010,level_000050/rep_006_seed_618554674,50,6,618554674,9,10,Q010,9,True,448391,0.448391,451062,0.451062,986bb2d220ab4932b43068bc951494d85df0b25626b198c461783f08375a0e63,True
warmup,0,29,30,level_000050/rep_006_seed_618554674::step_0014,level_000050/rep_006_seed_618554674,50,6,618554674,13,14,Q014,13,True,454507,0.454507,457291,0.457291,8738e3d60d8883ee3f890f14ce51c3d6ed482de60e7069938dc9540503d8564c,True
warmup,0,30,31,level_000025/rep_006_seed_618554674::step_0014,level_000025/rep_006_seed_618554674,25,6,618554674,13,14,Q014,13,True,1336589,1.336589,979843,0.979843,71232a26c941b5ea2e93d0b8de85109c8384e07771e24163871bfe5bb5af511d,True
warmup,0,31,32,level_000050/rep_006_seed_618554674::step_0015,level_000050/rep_006_seed_618554674,50,6,618554674,14,15,Q015,14,True,448714,0.448714,451551,0.451551,c88a5240ce345263ef06ac796f2de7d1f3d1ae511055c56d13f212c1a87286ca,True
warmup,0,32,33,level_000025/rep_006_seed_618554674::step_0022,level_000025/rep_006_seed_618554674,25,6,618554674,21,22,Q022,21,True,519042,0.519042,522307,0.522307,a0f928aa88e63d42e2899671206b416e1be8c873300efa536904ef919cd0c34c,True
warmup,0,33,34,level_000050/rep_006_seed_618554674::step_0005,level_000050/rep_006_seed_618554674,50,6,618554674,4,5,Q005,4,True,459180,0.45918,462036,0.462036,47d7c06b39c77505505a623d7e3715b97170960369c85ef6b3d90121bc64bf92,True
