factor,factor_level,step_index,structural_seed_count,measurements_per_seed,observation_count,bootstrap_repetitions,bootstrap_seed,confidence_level,point_median_ms,median_ci_lower_ms,median_ci_upper_ms,median_relative_half_width,point_p95_ms,p95_ci_lower_ms,p95_ci_upper_ms,p95_relative_half_width,maximum_leave_one_seed_out_median_relative_change,maximum_leave_one_seed_out_p95_relative_change,median_precision_target,p95_precision_target,median_target_met,p95_target_met,all_cell_targets_met
objective_count,1,26,30,100,3000,10000,20273328,0.95,0.428772,0.4108932375,0.4416974625,0.035921451260809964,0.7782011999999998,0.7231984562499993,0.846754,0.07938534645667515,0.005139094903585051,0.010412924061283694,0.1,0.15,True,True,True
objective_count,1,27,30,100,3000,10000,20273428,0.95,0.4246445,0.3092409625000001,0.4439039875,0.1585597187765294,0.79256725,0.678407,0.8637976999999998,0.11695581668306368,0.007933695126158626,0.026174939729089408,0.1,0.15,False,True,False
objective_count,1,28,30,100,3000,10000,20273528,0.95,0.43633500000000003,0.4195453,0.448714,0.03342466224345972,0.79474865,0.7295548099999993,0.862159999999999,0.08342586678190628,0.005053456633091575,0.02361834776315897,0.1,0.15,True,True,True
objective_count,1,29,30,100,3000,10000,20273628,0.95,0.42532000000000003,0.40929416249999995,0.4435745,0.040299465696416854,0.7782166999999999,0.73981785,0.8307747999999998,0.058439346007352344,0.006663218282704794,0.01714638095019037,0.1,0.15,True,True,True
objective_count,1,30,30,100,3000,10000,20273728,0.95,0.43367,0.415904825,0.44678260000000003,0.03560054303963849,0.7720140999999998,0.7197125999999999,0.850569,0.08475000650894855,0.004242857472271562,0.01558216359001734,0.1,0.15,True,True,True
objective_count,1,31,30,100,3000,10000,20273828,0.95,0.436175,0.415374,0.4469775,0.03622800481458131,0.7520783,0.697545,0.8266714999999992,0.08584644710530756,0.005308649051412782,0.0072795611839884256,0.1,0.15,True,True,True
objective_count,1,32,30,100,3000,10000,20273928,0.95,0.432929,0.4171590875,0.4448202125,0.03194649122604394,0.78725085,0.7365810499999996,0.84393075,0.06818011057085574,0.004740962143908152,0.021387846072189496,0.1,0.15,True,True,True
objective_count,2,1,30,100,3000,10000,20280828,0.95,0.520797,0.497791,0.5329063625,0.033713099825843876,0.8778820499999999,0.8026875499999994,0.93866005,0.0774434902729818,0.004888661032993542,0.029247607921815803,0.1,0.15,True,True,True
objective_count,2,2,30,100,3000,10000,20280928,0.95,0.467873,0.461027875,0.473754,0.013599977985479001,0.8881811499999999,0.832146,0.922734,0.05099635361547586,0.002237786749823179,0.010608083722560408,0.1,0.15,True,True,True
objective_count,2,3,30,100,3000,10000,20281028,0.95,0.449469,0.438104,0.455324,0.019155937339393834,0.83836945,0.784393,0.8696438499999997,0.05084324697184497,0.00289118938124767,0.022426031864591994,0.1,0.15,True,True,True
objective_count,2,4,30,100,3000,10000,20281128,0.95,0.4481215,0.439114,0.4547065,0.017397625420784327,0.8777048499999998,0.8092039499999993,0.8999065499999999,0.05167033086350186,0.002550647536438108,0.009819417085367472,0.1,0.15,True,True,True
objective_count,2,5,30,100,3000,10000,20281228,0.95,0.44232000000000005,0.43540597499999995,0.447997,0.014232936561765275,0.8212405999999999,0.7675479999999993,0.854619,0.05301187009020297,0.0019804666304938582,0.018896532879646214,0.1,0.15,True,True,True
objective_count,2,6,30,100,3000,10000,20281328,0.95,0.43550849999999997,0.4215180375,0.443257,0.024958138015675948,0.7911224,0.74427728875,0.853241,0.06886653143053467,0.00369108754478956,0.017435923948051737,0.1,0.15,True,True,True
objective_count,2,7,30,100,3000,10000,20281428,0.95,0.43317399999999995,0.4212009375,0.4404785,0.02225152306001747,0.7938165499999998,0.75345,0.8347426999999992,0.05120370695219143,0.003619792508322195,0.01177375301636124,0.1,0.15,True,True,True
objective_count,2,8,30,100,3000,10000,20281528,0.95,0.49254699999999996,0.478823325,0.5063250625000001,0.02791788144075598,0.9562774999999992,0.901284,0.98802,0.045350852655217815,0.003566157138303654,0.01523522199361542,0.1,0.15,True,True,True
objective_count,2,9,30,100,3000,10000,20281628,0.95,0.4433735,0.43070549999999996,0.45140028749999994,0.02333787145600716,0.87101655,0.796862,0.940839,0.08264883141428256,0.002886956482514311,0.03777327767193458,0.1,0.15,True,True,True
objective_count,2,10,30,100,3000,10000,20281728,0.95,0.43467100000000003,0.4180718625,0.4432315,0.028941012282853004,0.79251145,0.7352768499999998,0.839898,0.06600608104778818,0.004223884271092399,0.019254232856825287,0.1,0.15,True,True,True
objective_count,2,11,30,100,3000,10000,20281828,0.95,0.4347005,0.4175079125,0.44112,0.02715902960774141,0.8081193999999998,0.7565935474999993,0.845245,0.05485046671321141,0.003161947133716204,0.015689203847847055,0.1,0.15,True,True,True
objective_count,2,12,30,100,3000,10000,20281928,0.95,0.415608,0.3057185625,0.4381435375,0.159314756934419,0.7808952999999996,0.7198939999999997,0.847726,0.08184964104662965,0.006131980135127221,0.019546858586547578,0.1,0.15,False,True,False
objective_count,2,13,30,100,3000,10000,20282028,0.95,0.4139975,0.39473403749999997,0.428433,0.040699475842245474,0.7444665499999996,0.677744849999997,0.786514,0.07305173751594557,0.003041081165949094,0.012600498974735214,0.1,0.15,True,True,True
objective_count,2,14,30,100,3000,10000,20282128,0.95,0.4310255,0.41845821250000004,0.43902888749999996,0.023862480294089244,0.7986686499999999,0.7561872724999996,0.8487294999999998,0.057935307401887,0.002331648591556597,0.01461150378195017,0.1,0.15,True,True,True
objective_count,2,15,30,100,3000,10000,20282228,0.95,0.4348345,0.41968347500000003,0.442163,0.02584836874718996,0.7893157499999991,0.7485711737499996,0.847804,0.06286003177435678,0.004044067340562895,0.017120524961017573,0.1,0.15,True,True,True
objective_count,2,16,30,100,3000,10000,20282328,0.95,0.436215,0.425238,0.44370204999999996,0.02116393292298517,0.8146753999999999,0.762039,0.85608915,0.05772246835979088,0.0033733365427597835,0.01848871341886648,0.1,0.15,True,True,True
objective_count,2,17,30,100,3000,10000,20282428,0.95,0.42864199999999997,0.41246535,0.4452045375,0.03818943022382314,0.7908617999999996,0.73646,0.8667699499999996,0.08238477948991824,0.0070909990154956444,0.01955360595239233,0.1,0.15,True,True,True
objective_count,2,18,30,100,3000,10000,20282528,0.95,0.41714850000000003,0.29019150000000005,0.437075,0.17605660813834872,0.75388635,0.527355,0.825289,0.19759874946668024,0.006805729853996657,0.02282552270644039,0.1,0.15,False,False,False
objective_count,2,19,30,100,3000,10000,20282628,0.95,0.4344475,0.4198575,0.44452010000000003,0.028383866865386537,0.77534405,0.74436914375,0.845875,0.06545858980281082,0.005419527100512678,0.015174102387192,0.1,0.15,True,True,True
objective_count,2,20,30,100,3000,10000,20282728,0.95,0.4321275,0.4171455,0.442817,0.029703617566574695,0.7925849499999996,0.7387055499999996,0.848795,0.0694496217724046,0.004849263238280305,0.018248138574924737,0.1,0.15,True,True,True
objective_count,2,21,30,100,3000,10000,20282828,0.95,0.421039,0.40727633750000003,0.4350128375,0.03293816012293398,0.7548801999999991,0.7112773999999996,0.812851,0.06727796013195239,0.0037621217986931717,0.014132242440587703,0.1,0.15,True,True,True
objective_count,2,22,30,100,3000,10000,20282928,0.95,0.4265855,0.41462335,0.438926,0.028485086811436373,0.7812497,0.73812165,0.8424009487499986,0.06673877682768943,0.004925155683913223,0.02365344908292452,0.1,0.15,True,True,True
objective_count,2,23,30,100,3000,10000,20283028,0.95,0.4270035,0.413013275,0.44391656249999994,0.03618622271246012,0.7788500999999995,0.7403160225000001,0.826507,0.055332199032907606,0.005259910047575653,0.013510109326556646,0.1,0.15,True,True,True
objective_count,2,24,30,100,3000,10000,20283128,0.95,0.4301995,0.412308,0.44126602500000006,0.033656507039176074,0.7637167499999997,0.688058,0.846219,0.10354689745903842,0.005553237509574116,0.022330006510921478,0.1,0.15,True,True,True
objective_count,2,25,30,100,3000,10000,20283228,0.95,0.425106,0.410762,0.440571675,0.03506146114145646,0.7661570499999996,0.7247455774999997,0.811243,0.05644888505561648,0.005175179837499305,0.016858554000123226,0.1,0.15,True,True,True
objective_count,2,26,30,100,3000,10000,20283328,0.95,0.434993,0.41550065,0.445153,0.03408370939302471,0.79134205,0.7558437387499998,0.8381131,0.05198091094110333,0.005132266496242528,0.007981630699392527,0.1,0.15,True,True,True
objective_count,2,27,30,100,3000,10000,20283428,0.95,0.4278385,0.360351,0.444186,0.097975053670953,0.791346349999999,0.696762,0.8654181999999998,0.10656282170253267,0.00648258630300916,0.04386739131354954,0.1,0.15,True,True,True
objective_count,2,28,30,100,3000,10000,20283528,0.95,0.4363515,0.414871,0.4473160875,0.03717769676510797,0.8037664999999999,0.7566301,0.8482800999999999,0.057012826486299135,0.006600183567605459,0.009002614565300326,0.1,0.15,True,True,True
objective_count,2,29,30,100,3000,10000,20283628,0.95,0.4252535,0.41142662500000005,0.4417486,0.03565164660608313,0.7751711999999998,0.7327610762499996,0.834751,0.06578541859527315,0.004879442497239866,0.01870619032286033,0.1,0.15,True,True,True
objective_count,2,30,30,100,3000,10000,20283728,0.95,0.431835,0.4148225,0.44443350000000004,0.03428508573876603,0.7862103999999996,0.7370998999999997,0.859017,0.07753465230172508,0.004492456609584672,0.018207657899208522,0.1,0.15,True,True,True
objective_count,2,31,30,100,3000,10000,20283828,0.95,0.43365549999999997,0.4140617125,0.445290025,0.03600589926796728,0.7817473999999998,0.7264553999999999,0.8394580862499978,0.07227570328343785,0.0060612629149174365,0.015258253497229413,0.1,0.15,True,True,True
objective_count,2,32,30,100,3000,10000,20283928,0.95,0.4393535,0.424613075,0.450122,0.02903006918119466,0.8136110499999999,0.7703462999999999,0.8646683624999989,0.05796508202537255,0.004297223078910264,0.016661769773161292,0.1,0.15,True,True,True
objective_count,5,1,30,100,3000,10000,20310828,0.95,0.528633,0.5088984999999999,0.5402161875,0.02962138903549351,0.8800189999999996,0.821083,0.9442726974999993,0.0699926351021963,0.003346366950228269,0.017753707590404136,0.1,0.15,True,True,True
objective_count,5,2,30,100,3000,10000,20310928,0.95,0.4689165,0.4611649375,0.4748485,0.014590617412695036,0.8693337499999997,0.813528,0.9067584499999995,0.053621782198148615,0.0024727216892560517,0.020955933207471186,0.1,0.15,True,True,True
objective_count,5,3,30,100,3000,10000,20311028,0.95,0.4517935,0.44091743749999995,0.457974,0.01887650276066393,0.8417662999999997,0.785617,0.877647,0.05466481611345095,0.0025763982881559793,0.021673652176381734,0.1,0.15,True,True,True
objective_count,5,4,30,100,3000,10000,20311128,0.95,0.445203,0.436536875,0.450579025,0.015770502444952112,0.8280941999999997,0.773425,0.8638911499999998,0.05462310326530474,0.0018856566555032041,0.016610308344147076,0.1,0.15,True,True,True
objective_count,5,5,30,100,3000,10000,20311228,0.95,0.44336600000000004,0.435658,0.448494575,0.014476273552775828,0.8339222,0.782526,0.868541,0.051572556768485094,0.0018472323091983014,0.007904994015029376,0.1,0.15,True,True,True
objective_count,5,6,30,100,3000,10000,20311328,0.95,0.438193,0.42586250000000003,0.446024,0.02300527393180624,0.8221871,0.76681,0.871713831249999,0.06379559546117851,0.002315189882083862,0.016760722711412646,0.1,0.15,True,True,True
objective_count,5,7,30,100,3000,10000,20311428,0.95,0.43496599999999996,0.42376,0.442214,0.02121315229236305,0.7971662999999998,0.7492933499999999,0.8571,0.06761867003158573,0.0024093837219459407,0.020203438103191126,0.1,0.15,True,True,True
objective_count,5,8,30,100,3000,10000,20311528,0.95,0.4379385,0.4301565,0.4433151875,0.015023442218485002,0.8024678999999999,0.7672405,0.853706,0.053874740659408296,0.0019523289228966958,0.008500651552542036,0.1,0.15,True,True,True
objective_count,5,9,30,100,3000,10000,20311628,0.95,0.43475949999999997,0.42233305,0.44068308750000007,0.02110366478478341,0.8124538499999999,0.75946565,0.8427942499999996,0.051282051282051065,0.0027313951736533705,0.015991800641968798,0.1,0.15,True,True,True
objective_count,5,10,30,100,3000,10000,20311728,0.95,0.434073,0.417897475,0.44232000000000005,0.02813181768965131,0.8071027499999998,0.7458528662499999,0.84921,0.06402972468499217,0.003062848875650038,0.028974749497508234,0.1,0.15,True,True,True
objective_count,5,11,30,100,3000,10000,20311828,0.95,0.4344475,0.41729245000000004,0.44214,0.028596723424579428,0.8136390499999993,0.7578127299999999,0.876545,0.07296372390189494,0.0034112292049096457,0.020658177603446327,0.1,0.15,True,True,True
objective_count,5,12,30,100,3000,10000,20311928,0.95,0.412486,0.30080383750000006,0.4354590375,0.1632239639648375,0.7602880499999999,0.6643118999999981,0.825876,0.10625190018441169,0.004828042648720149,0.022211055401963452,0.1,0.15,False,True,False
objective_count,5,13,30,100,3000,10000,20312028,0.95,0.41278099999999995,0.392382,0.42998458749999996,0.045547866180856135,0.7347150999999995,0.6276598999999985,0.7723389999999993,0.09845932117088714,0.0033589239814818717,0.01499370300134007,0.1,0.15,True,True,True
objective_count,5,14,30,100,3000,10000,20312128,0.95,0.4288165,0.41672925,0.436066,0.022546648741361416,0.8182132999999998,0.7649171999999999,0.8486850499999997,0.05118949423090525,0.002996619766263613,0.028866739272021713,0.1,0.15,True,True,True
objective_count,5,15,30,100,3000,10000,20312228,0.95,0.4318925,0.4185428625,0.44053522500000003,0.025460458910492804,0.80867305,0.7520773499999999,0.85377,0.06287624522667112,0.0038655452456340185,0.023697339734519474,0.1,0.15,True,True,True
objective_count,5,16,30,100,3000,10000,20312328,0.95,0.43486749999999996,0.4231829,0.442393,0.02208730245419583,0.7883013499999989,0.7451531999999998,0.844208,0.0628280035293611,0.002906632480008122,0.011707134587552251,0.1,0.15,True,True,True
objective_count,5,17,30,100,3000,10000,20312428,0.95,0.423485,0.4080762375,0.4405780125,0.038374175000295184,0.7676296,0.723294,0.8431176499999996,0.07804783062039271,0.006393378750132765,0.02222478132682782,0.1,0.15,True,True,True
objective_count,5,18,30,100,3000,10000,20312528,0.95,0.418465,0.29238549999999996,0.437267,0.1731106544155426,0.7755278999999998,0.635308,0.844779,0.13505058941141898,0.005919252506183197,0.021880902028153907,0.1,0.15,False,True,False
objective_count,5,19,30,100,3000,10000,20312628,0.95,0.431692,0.418156625,0.44257986250000003,0.02828780415203435,0.7723884,0.7360650499999998,0.820252,0.054497808356521286,0.004211335859825955,0.014786213775349373,0.1,0.15,True,True,True
objective_count,5,20,30,100,3000,10000,20312728,0.95,0.4281915,0.4163593625,0.4408155,0.028557476619690058,0.7861428999999998,0.739669,0.8353867999999993,0.060878117706080745,0.004221242131149304,0.021915417667703736,0.1,0.15,True,True,True
objective_count,5,21,30,100,3000,10000,20312828,0.95,0.42194149999999997,0.407864,0.4352589125,0.032462927325233454,0.7460223,0.704419,0.805502,0.06774797482595361,0.00365216505131639,0.015500676052177345,0.1,0.15,True,True,True
objective_count,5,22,30,100,3000,10000,20312928,0.95,0.426774,0.41466895000000004,0.438428,0.027835634316992073,0.7802243,0.73248236375,0.8465800499999996,0.07311851620745445,0.004845656014658846,0.01674204456333975,0.1,0.15,True,True,True
objective_count,5,23,30,100,3000,10000,20313028,0.95,0.42332800000000004,0.413512,0.439488325,0.03068108535225643,0.7527216499999998,0.6907342999999995,0.839094,0.09854884604421872,0.0034169721823266155,0.019064417769835466,0.1,0.15,True,True,True
objective_count,5,24,30,100,3000,10000,20313128,0.95,0.42921750000000003,0.412364275,0.4398629375,0.032033482441885516,0.7811267999999992,0.7166511675,0.853669,0.08770524356608948,0.00444063906993532,0.017562577548228955,0.1,0.15,True,True,True
objective_count,5,25,30,100,3000,10000,20313228,0.95,0.42176650000000004,0.4095188125,0.4390971875,0.035064870016940634,0.7720875499999995,0.714151657500001,0.842199,0.08292281263957639,0.003281436529453953,0.025603184509321034,0.1,0.15,True,True,True
objective_count,5,26,30,100,3000,10000,20313328,0.95,0.4256455,0.4074153875,0.44049365,0.0388565866431103,0.7955393,0.7201939587499975,0.8633230999999983,0.08995730396348796,0.005398858909585611,0.017540742487517455,0.1,0.15,True,True,True
objective_count,5,27,30,100,3000,10000,20313428,0.95,0.42263,0.3216556,0.441141225,0.14135961124387766,0.7741913500000001,0.692091,0.8608981999999994,0.10902162624265911,0.008487329342450728,0.02857207071611008,0.1,0.15,False,True,False
objective_count,5,28,30,100,3000,10000,20313528,0.95,0.4332315,0.41569615,0.4453762,0.034254261289864675,0.7855123499999995,0.748496,0.8418356499999997,0.0594132288308387,0.008338498008570519,0.013728873899945296,0.1,0.15,True,True,True
objective_count,5,29,30,100,3000,10000,20313628,0.95,0.422857,0.408573775,0.440057,0.03722679889418882,0.7841757999999999,0.7308948300000003,0.83527485,0.06655396659779586,0.005423819399938996,0.01960153577807404,0.1,0.15,True,True,True
objective_count,5,30,30,100,3000,10000,20313728,0.95,0.430098,0.41357693749999996,0.443535,0.03482701907472256,0.7821988999999998,0.728414,0.8583519499999988,0.08305940471151185,0.004683816246529802,0.020718259767432478,0.1,0.15,True,True,True
objective_count,5,31,30,100,3000,10000,20313828,0.95,0.43348299999999995,0.41526833750000003,0.44499299999999997,0.03428584569637096,0.7798324999999998,0.7225930499999995,0.853721,0.08407443265060155,0.004215851602023824,0.016039405898061295,0.1,0.15,True,True,True
objective_count,5,32,30,100,3000,10000,20313928,0.95,0.432631,0.417397925,0.44473031249999995,0.031588567971319606,0.8072572,0.7573990012499983,0.8509175499999995,0.05792363868046095,0.00482397239217718,0.017624494399059422,0.1,0.15,True,True,True
objective_count,10,1,30,100,3000,10000,20360828,0.95,0.5348245,0.517162,0.546577,0.027499675127074366,0.8875658999999997,0.8287299499999996,0.9431752699999983,0.06447144938758845,0.0032066593807873627,0.022781463325709295,0.1,0.15,True,True,True
objective_count,10,2,30,100,3000,10000,20360928,0.95,0.47220799999999996,0.4652959875,0.47888,0.014383505256158266,0.8628320499999995,0.805203,0.9084255499999999,0.05981613107672575,0.0021473587910413854,0.024632140171427196,0.1,0.15,True,True,True
objective_count,10,3,30,100,3000,10000,20361028,0.95,0.4493025,0.438498,0.45612403749999997,0.019614889189354577,0.8275016499999999,0.7703432999999988,0.867205,0.058526590249095685,0.0023636636787020045,0.015391510095478544,0.1,0.15,True,True,True
objective_count,10,4,30,100,3000,10000,20361128,0.95,0.445416,0.4358510375,0.45092449999999995,0.016920656756829536,0.8431931999999996,0.7781673324999988,0.875637,0.057797944468717985,0.0024594985361998034,0.012875044533091273,0.1,0.15,True,True,True
objective_count,10,5,30,100,3000,10000,20361228,0.95,0.4423865,0.434834925,0.44813,0.015026537880337656,0.8300997999999997,0.7818451550000001,0.855757,0.0445198547210829,0.0022141272394162618,0.013624867756865354,0.1,0.15,True,True,True
objective_count,10,6,30,100,3000,10000,20361328,0.95,0.4372965,0.42357449999999996,0.444676,0.02412722260525759,0.8204693999999996,0.7560728,0.870398,0.0696706056313618,0.003220926762505484,0.03007211481622633,0.1,0.15,True,True,True
objective_count,10,7,30,100,3000,10000,20361428,0.95,0.43431600000000004,0.42182549999999996,0.441452,0.022594723657429205,0.8136671499999999,0.7596151499999999,0.8632641999999998,0.06369253692987355,0.0033616076773593804,0.021839212754257042,0.1,0.15,True,True,True
objective_count,10,8,30,100,3000,10000,20361528,0.95,0.437508,0.4297640625,0.44313088749999996,0.015276092094315956,0.8101384999999998,0.769246,0.846989,0.04798130196256568,0.002094818837598368,0.016378434057880056,0.1,0.15,True,True,True
objective_count,10,9,30,100,3000,10000,20361628,0.95,0.43484849999999997,0.4202615,0.4415711,0.02450232667239278,0.8069315499999998,0.747956,0.8519378499999988,0.06443040304967555,0.0039266549154475016,0.022614929358011304,0.1,0.15,True,True,True
objective_count,10,10,30,100,3000,10000,20361728,0.95,0.4348825,0.419299,0.442937,0.027177455979488768,0.7995574499999997,0.7477082499999996,0.844636,0.06061337431100196,0.003181319091938586,0.022328914576431897,0.1,0.15,True,True,True
objective_count,10,11,30,100,3000,10000,20361828,0.95,0.43435,0.4173933375,0.44190455,0.028215969264418085,0.8174601999999996,0.760432,0.8533611499999996,0.05684016787606272,0.0028859214918844677,0.027889431191879786,0.1,0.15,True,True,True
objective_count,10,12,30,100,3000,10000,20361928,0.95,0.414418,0.30244416250000006,0.4369956625,0.1623379052068201,0.7527946499999998,0.676951434999996,0.8218533999999994,0.09624269048671072,0.004806741019936378,0.013258130886025727,0.1,0.15,False,True,False
objective_count,10,13,30,100,3000,10000,20362028,0.95,0.412339,0.39469015,0.428298,0.040752693778662696,0.7484046999999999,0.697924,0.8076167499999991,0.07328438076350878,0.0036450590412257307,0.01746354612684943,0.1,0.15,True,True,True
objective_count,10,14,30,100,3000,10000,20362128,0.95,0.43078700000000003,0.418841,0.4381360125,0.022395072855030427,0.7856173499999999,0.741279,0.829146,0.05592226291845517,0.0033287912587892537,0.023494834985505707,0.1,0.15,True,True,True
objective_count,10,15,30,100,3000,10000,20362228,0.95,0.43407399999999996,0.420312,0.441095,0.02393946654257108,0.7899554999999997,0.7489393424999995,0.8351992499999995,0.05459795361890641,0.00299257730248771,0.016480865061386067,0.1,0.15,True,True,True
