formal_replication_index,formal_structural_seed,formal_order_seed,phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
1,202,20260729,measurement,73,1,500,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,399227,0.399227,401684,0.401684,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,73,2,501,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,953414,0.953414,957900,0.9579,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,73,3,502,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,483935,0.483935,486587,0.486587,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,73,4,503,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,332847,0.332847,336003,0.336003,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,73,5,504,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,285468,0.285468,288104,0.288104,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,74,0,505,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,399797,0.399797,402096,0.402096,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,74,1,506,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,521775,0.521775,524366,0.524366,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,74,2,507,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,491598,0.491598,494274,0.494274,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,74,3,508,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,346836,0.346836,349446,0.349446,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,74,4,509,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,290079,0.290079,292777,0.292777,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,74,5,510,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,346954,0.346954,349303,0.349303,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,75,0,511,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,934227,0.934227,938140,0.93814,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,75,1,512,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,469221,0.469221,471861,0.471861,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,75,2,513,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,344721,0.344721,347550,0.34755,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,75,3,514,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,301887,0.301887,304413,0.304413,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,75,4,515,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,566885,0.566885,570574,0.570574,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,75,5,516,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,389438,0.389438,391731,0.391731,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,76,0,517,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,479871,0.479871,482560,0.48256,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,76,1,518,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,384518,0.384518,387955,0.387955,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,76,2,519,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,283302,0.283302,285673,0.285673,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,76,3,520,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,347713,0.347713,350208,0.350208,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,76,4,521,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,731614,0.731614,735618,0.735618,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,76,5,522,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,523331,0.523331,526023,0.526023,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,77,0,523,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,329161,0.329161,332389,0.332389,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,77,1,524,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,485624,0.485624,490443,0.490443,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,77,2,525,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,334899,0.334899,337219,0.337219,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,77,3,526,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,389477,0.389477,392402,0.392402,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,77,4,527,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,524052,0.524052,526488,0.526488,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,77,5,528,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,874537,0.874537,878428,0.878428,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,78,0,529,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,335916,0.335916,338420,0.33842,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,78,1,530,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,477961,0.477961,480573,0.480573,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,78,2,531,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,513132,0.513132,515575,0.515575,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,78,3,532,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,461134,0.461134,463854,0.463854,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,78,4,533,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,593685,0.593685,597057,0.597057,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,78,5,534,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,294973,0.294973,297403,0.297403,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,79,0,535,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,291981,0.291981,294350,0.29435,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,79,1,536,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,710471,0.710471,714317,0.714317,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,79,2,537,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,472735,0.472735,475348,0.475348,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,79,3,538,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,513058,0.513058,515576,0.515576,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,79,4,539,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,506241,0.506241,509631,0.509631,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,79,5,540,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,344467,0.344467,346823,0.346823,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,80,0,541,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,351236,0.351236,353770,0.35377,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,80,1,542,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,574122,0.574122,578948,0.578948,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,80,2,543,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,670562,0.670562,675021,0.675021,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,80,3,544,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,484870,0.48487,487832,0.487832,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,80,4,545,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,522037,0.522037,524503,0.524503,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,80,5,546,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,415005,0.415005,417511,0.417511,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,81,0,547,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,396785,0.396785,399446,0.399446,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,81,1,548,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,479324,0.479324,483540,0.48354,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,81,2,549,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,288484,0.288484,291218,0.291218,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,81,3,550,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,334529,0.334529,337494,0.337494,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,81,4,551,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,504944,0.504944,507858,0.507858,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,81,5,552,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,917217,0.917217,921873,0.921873,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,82,0,553,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,612886,0.612886,616770,0.61677,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,82,1,554,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,410784,0.410784,413351,0.413351,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,82,2,555,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,347600,0.3476,350352,0.350352,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,82,3,556,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,556485,0.556485,567785,0.567785,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,82,4,557,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,333228,0.333228,335645,0.335645,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,82,5,558,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,467089,0.467089,469477,0.469477,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,83,0,559,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,475167,0.475167,477999,0.477999,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,83,1,560,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,519088,0.519088,521394,0.521394,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,83,2,561,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,396054,0.396054,398355,0.398355,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,83,3,562,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,337601,0.337601,340169,0.340169,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,83,4,563,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,299156,0.299156,301874,0.301874,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,83,5,564,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,337221,0.337221,340031,0.340031,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,84,0,565,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,294541,0.294541,297575,0.297575,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,84,1,566,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,448587,0.448587,451609,0.451609,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,84,2,567,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,393270,0.39327,396234,0.396234,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,84,3,568,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,518259,0.518259,520732,0.520732,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,84,4,569,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,479102,0.479102,481538,0.481538,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,84,5,570,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,333238,0.333238,335612,0.335612,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,85,0,571,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,347272,0.347272,349734,0.349734,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,85,1,572,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,393023,0.393023,395354,0.395354,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,85,2,573,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,938087,0.938087,941948,0.941948,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,85,3,574,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,519533,0.519533,522426,0.522426,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,85,4,575,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,347379,0.347379,349778,0.349778,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,85,5,576,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,293851,0.293851,296180,0.29618,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,86,0,577,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,394015,0.394015,396795,0.396795,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,86,1,578,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,507186,0.507186,509420,0.50942,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,86,2,579,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,482725,0.482725,485843,0.485843,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,86,3,580,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,344519,0.344519,347227,0.347227,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,86,4,581,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,293746,0.293746,296173,0.296173,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,86,5,582,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,330104,0.330104,332486,0.332486,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,87,0,583,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,520859,0.520859,523344,0.523344,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
1,202,20260729,measurement,87,1,584,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,465084,0.465084,467688,0.467688,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,87,2,585,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,331473,0.331473,333877,0.333877,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,87,3,586,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,547508,0.547508,552127,0.552127,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,87,4,587,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,2649519,2.649519,655944,0.655944,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,87,5,588,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,854466,0.854466,792384,0.792384,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,88,0,589,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,478592,0.478592,481531,0.481531,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
1,202,20260729,measurement,88,1,590,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,345845,0.345845,348232,0.348232,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
1,202,20260729,measurement,88,2,591,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,493943,0.493943,498064,0.498064,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
1,202,20260729,measurement,88,3,592,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,353483,0.353483,356016,0.356016,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
1,202,20260729,measurement,88,4,593,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,387476,0.387476,389942,0.389942,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
1,202,20260729,measurement,88,5,594,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,516886,0.516886,519381,0.519381,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
