phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000020/rep_002_seed_1198202409::step_0023,level_000020/rep_002_seed_1198202409,20,2,1198202409,22,23,step-0023-support-16,22,True,459992,0.459992,463413,0.463413,b3b7f8569b254630674f2873b5722f848d12577ddeae78c5f991ec52f52c034b,True
warmup,0,1,2,level_000002/rep_002_seed_1198202409::step_0009,level_000002/rep_002_seed_1198202409,2,2,1198202409,8,9,step-0009-noise-wrong_measure,8,True,128226,0.128226,131309,0.131309,614dd99b96a3a4c425dd4c19a2a091e439fc6fd45cf7e33fde5a6acf4f350370,True
warmup,0,2,3,level_000002/rep_002_seed_1198202409::step_0031,level_000002/rep_002_seed_1198202409,2,2,1198202409,30,31,step-0031-support-23,30,True,456700,0.4567,459135,0.459135,6c985e193cf2958141a1b01fdc24b234d2b50f1232e0e13a3be9a5a0933ba2fb,True
warmup,0,3,4,level_000050/rep_002_seed_1198202409::step_0025,level_000050/rep_002_seed_1198202409,50,2,1198202409,24,25,step-0025-support-18,24,True,476596,0.476596,479342,0.479342,dead7fb7db1abcac490cfc93f7d3f242fe7d7e040e92248f81724eab8b10147d,True
warmup,0,4,5,level_000020/rep_002_seed_1198202409::step_0019,level_000020/rep_002_seed_1198202409,20,2,1198202409,18,19,step-0019-support-12,18,True,921305,0.921305,926862,0.926862,36c9ae3f55b89af0d5aa134285299edb957ae38fd3766b8089edaf2081119b38,True
warmup,0,5,6,level_000005/rep_002_seed_1198202409::step_0007,level_000005/rep_002_seed_1198202409,5,2,1198202409,6,7,step-0007-support-05,6,True,448925,0.448925,451300,0.4513,50aeb5b2aeafe47dfed60f882f819c14a25c9d61857effa39da43079c1d42300,True
warmup,0,6,7,level_000050/rep_002_seed_1198202409::step_0026,level_000050/rep_002_seed_1198202409,50,2,1198202409,25,26,step-0026-support-19,25,True,490518,0.490518,493867,0.493867,86f5bdff7fb2cc8889f78c0a4678e10ee9cb9e835eec2ba5d8b7d81d967f60aa,True
warmup,0,7,8,level_000001/rep_002_seed_1198202409::step_0008,level_000001/rep_002_seed_1198202409,1,2,1198202409,7,8,step-0008-noise-redundant_contribution,7,True,446382,0.446382,448630,0.44863,7a9353e826a5174e77baed5a1e83007d4143ff900ed5b292f48962f27533402d,True
warmup,0,8,9,level_000010/rep_002_seed_1198202409::step_0002,level_000010/rep_002_seed_1198202409,10,2,1198202409,1,2,step-0002-support-00,1,True,497455,0.497455,500143,0.500143,c8db0341f9a941fea6adc5f20702f14725a34716fe5c62c8a5f9f8b03eca2e7b,True
warmup,0,9,10,level_000005/rep_002_seed_1198202409::step_0030,level_000005/rep_002_seed_1198202409,5,2,1198202409,29,30,step-0030-support-22,29,True,441428,0.441428,444328,0.444328,c0694a5b6a46dfb08d2d6d98dafec6c404b88031baaa7d9788646e7829063327,True
warmup,0,10,11,level_000010/rep_002_seed_1198202409::step_0016,level_000010/rep_002_seed_1198202409,10,2,1198202409,15,16,step-0016-support-10,15,True,451791,0.451791,454470,0.45447,ecfc7a7a4a08f23e2673c0eb45cc8f08842ccd3d84d05c5bc8ff260f4cfe2c13,True
warmup,0,11,12,level_000001/rep_002_seed_1198202409::step_0006,level_000001/rep_002_seed_1198202409,1,2,1198202409,5,6,step-0006-support-04,5,True,823681,0.823681,828645,0.828645,c7d53239f296b7b15f327a503be40fad04c20a693772d481fc7411e0a7e792f1,True
warmup,0,12,13,level_000050/rep_002_seed_1198202409::step_0032,level_000050/rep_002_seed_1198202409,50,2,1198202409,31,32,step-0032-noise-invalid_aggregation,31,True,212807,0.212807,215768,0.215768,4fe1655a7e67241b15aa0b36f209589c4baf5520547ca0f1130bc7e9786f2b37,True
warmup,0,13,14,level_000010/rep_002_seed_1198202409::step_0022,level_000010/rep_002_seed_1198202409,10,2,1198202409,21,22,step-0022-support-15,21,True,448024,0.448024,450233,0.450233,66713db453bda8396409d6bcc24578cf58be2c05bb461d05df33bc801c6e7a22,True
warmup,0,14,15,level_000020/rep_002_seed_1198202409::step_0016,level_000020/rep_002_seed_1198202409,20,2,1198202409,15,16,step-0016-support-10,15,True,470872,0.470872,473847,0.473847,9a864a3dc8aaafd6052c3efaf1d99aafe5cfe2df6b858ca770619e91dabace48,True
warmup,0,15,16,level_000002/rep_002_seed_1198202409::step_0028,level_000002/rep_002_seed_1198202409,2,2,1198202409,27,28,step-0028-support-21,27,True,448080,0.44808,450329,0.450329,b94a56f6ac308a1e63f1359df689af361982e8be4a5ba708a5c00bbc88969fed,True
warmup,0,16,17,level_000010/rep_002_seed_1198202409::step_0029,level_000010/rep_002_seed_1198202409,10,2,1198202409,28,29,step-0029-noise-wrong_context,28,True,228025,0.228025,230522,0.230522,e3912ec8a3f606370c78f1b316c2815c02abddd679e976a464263a358f86e67b,True
warmup,0,17,18,level_000050/rep_002_seed_1198202409::step_0020,level_000050/rep_002_seed_1198202409,50,2,1198202409,19,20,step-0020-support-13,19,True,466858,0.466858,469560,0.46956,a1a150f8d2c6a514df6ad28280b81d6dd4c3d1a8578647df3e0f0b591764c43c,True
warmup,0,18,19,level_000050/rep_002_seed_1198202409::step_0024,level_000050/rep_002_seed_1198202409,50,2,1198202409,23,24,step-0024-support-17,23,True,465922,0.465922,469446,0.469446,156e51e8ef15edc39b3afe7ae5e6c64c4b44a4da3b9d31de25eab2a45c0e2b2d,True
warmup,0,19,20,level_000001/rep_002_seed_1198202409::step_0015,level_000001/rep_002_seed_1198202409,1,2,1198202409,14,15,step-0015-support-09,14,True,449621,0.449621,452110,0.45211,26280f38913347924c2d9cb49db2ca6cf8258db05aa79a39b1275d0f9cbc7e90,True
warmup,0,20,21,level_000020/rep_002_seed_1198202409::step_0014,level_000020/rep_002_seed_1198202409,20,2,1198202409,13,14,step-0014-noise-invalid_time_window,13,True,251614,0.251614,254111,0.254111,c6fc07f59b257f7066788cbb541ee66208d1b99bad503da7a28ca4c2017c15d4,True
warmup,0,21,22,level_000002/rep_002_seed_1198202409::step_0023,level_000002/rep_002_seed_1198202409,2,2,1198202409,22,23,step-0023-support-16,22,True,465522,0.465522,468062,0.468062,2fb3d21d1bb184c7ea680f5745822a7cfadbde73d72735086e84a8b227fcb526,True
warmup,0,22,23,level_000001/rep_002_seed_1198202409::step_0001,level_000001/rep_002_seed_1198202409,1,2,1198202409,0,1,step-0001-noise-missing_cube,0,True,370442,0.370442,372806,0.372806,defe35d3773e27b28876247b4c36f221c48fd3e2c27c11fc2ebec3d689634a99,True
warmup,0,23,24,level_000010/rep_002_seed_1198202409::step_0031,level_000010/rep_002_seed_1198202409,10,2,1198202409,30,31,step-0031-support-23,30,True,449045,0.449045,452248,0.452248,cdaa3ca43c2843c51e4befaee60db1f6b1923e96552dbce63b30a054885869e8,True
warmup,0,24,25,level_000005/rep_002_seed_1198202409::step_0019,level_000005/rep_002_seed_1198202409,5,2,1198202409,18,19,step-0019-support-12,18,True,847185,0.847185,850765,0.850765,7e5dc767a47331da728f91b6ffd51ff45c5ce8ef2db9b0def8cda8fd23a70225,True
warmup,0,25,26,level_000001/rep_002_seed_1198202409::step_0010,level_000001/rep_002_seed_1198202409,1,2,1198202409,9,10,step-0010-support-06,9,True,462606,0.462606,464530,0.46453,f65bcb649be86ee962a7c7a2457b650f938d2a3b9bdfbf9f4d219c4d3782953a,True
warmup,0,26,27,level_000010/rep_002_seed_1198202409::step_0023,level_000010/rep_002_seed_1198202409,10,2,1198202409,22,23,step-0023-support-16,22,True,446986,0.446986,450158,0.450158,1a8e6eef2e5312339c8dd46a749db1e9fe7de19b779a802a3280e3fa93a7c076,True
warmup,0,27,28,level_000010/rep_002_seed_1198202409::step_0013,level_000010/rep_002_seed_1198202409,10,2,1198202409,12,13,step-0013-noise-insufficient_grain,12,True,409532,0.409532,414333,0.414333,ba3c3c92376f47253a10c7dda550e4850228c78b44bf7882a2ab285b96553ab5,True
warmup,0,28,29,level_000001/rep_002_seed_1198202409::step_0007,level_000001/rep_002_seed_1198202409,1,2,1198202409,6,7,step-0007-support-05,6,True,447890,0.44789,450203,0.450203,e24d48fbdae7dd42c6be8bfaa5f57da52b7d23904fb7c331101e6724eca382f7,True
warmup,0,29,30,level_000001/rep_002_seed_1198202409::step_0018,level_000001/rep_002_seed_1198202409,1,2,1198202409,17,18,step-0018-support-11,17,True,444659,0.444659,447313,0.447313,3d7bc26a5ab5b2a3e92e0cbaa4844438148e5df2eed56f6318b4d57d53532ab0,True
warmup,0,30,31,level_000005/rep_002_seed_1198202409::step_0020,level_000005/rep_002_seed_1198202409,5,2,1198202409,19,20,step-0020-support-13,19,True,461431,0.461431,464127,0.464127,a4aa4d44648405f78d227f903193cc3157c9db254c569de84af736d1f2221858,True
warmup,0,31,32,level_000010/rep_002_seed_1198202409::step_0005,level_000010/rep_002_seed_1198202409,10,2,1198202409,4,5,step-0005-support-03,4,True,459386,0.459386,462310,0.46231,872179080d40b8e7073a8a3828f5b3f5f928b01e6e14859ffabb68b50e56db55,True
warmup,0,32,33,level_000050/rep_002_seed_1198202409::step_0023,level_000050/rep_002_seed_1198202409,50,2,1198202409,22,23,step-0023-support-16,22,True,451967,0.451967,454746,0.454746,a6fb1103e0bda4fa5488ee3a77c5b4614f9cb0667fd07f85aaacb98e000f0c6c,True
warmup,0,33,34,level_000010/rep_002_seed_1198202409::step_0030,level_000010/rep_002_seed_1198202409,10,2,1198202409,29,30,step-0030-support-22,29,True,820020,0.82002,824371,0.824371,510f290f93ed114816e4c6f9bc410982fd2165d2b966a1279f6ed5984f213aca,True
warmup,0,34,35,level_000010/rep_002_seed_1198202409::step_0008,level_000010/rep_002_seed_1198202409,10,2,1198202409,7,8,step-0008-noise-redundant_contribution,7,True,440403,0.440403,443016,0.443016,c3d3db4aa16d5360a41217e8a3edc21869bd2f733a8b1571d043ea3d7edad0e4,True
warmup,0,35,36,level_000020/rep_002_seed_1198202409::step_0012,level_000020/rep_002_seed_1198202409,20,2,1198202409,11,12,step-0012-support-08,11,True,452408,0.452408,455099,0.455099,f9ddbc16a5e5f97b5cedd1a05300980b937e111d4340e5e9bf30aa4a078d1297,True
warmup,0,36,37,level_000020/rep_002_seed_1198202409::step_0001,level_000020/rep_002_seed_1198202409,20,2,1198202409,0,1,step-0001-noise-missing_cube,0,True,357289,0.357289,359687,0.359687,defe35d3773e27b28876247b4c36f221c48fd3e2c27c11fc2ebec3d689634a99,True
warmup,0,37,38,level_000005/rep_002_seed_1198202409::step_0032,level_000005/rep_002_seed_1198202409,5,2,1198202409,31,32,step-0032-noise-invalid_aggregation,31,True,417714,0.417714,422332,0.422332,f540f96ce5fb5418e584522d633f24b31114e1105e50117991cd03dfede11692,True
warmup,0,38,39,level_000010/rep_002_seed_1198202409::step_0009,level_000010/rep_002_seed_1198202409,10,2,1198202409,8,9,step-0009-noise-wrong_measure,8,True,232852,0.232852,236080,0.23608,0714e6661e6338ed3e7a13608cfbec9cc13400fa7b2361d0391f6f77dd2680b3,True
warmup,0,39,40,level_000010/rep_002_seed_1198202409::step_0017,level_000010/rep_002_seed_1198202409,10,2,1198202409,16,17,step-0017-noise-invalid_unit,16,True,393022,0.393022,396679,0.396679,dd800b2c63747ad06d54b91ac8e7ae33340a74a1598ffc9a3f81bab16e3fa080,True
warmup,0,40,41,level_000005/rep_002_seed_1198202409::step_0018,level_000005/rep_002_seed_1198202409,5,2,1198202409,17,18,step-0018-support-11,17,True,450492,0.450492,453470,0.45347,7139b0e692671b408592f9396224ef9fe18f91d2d5834ae50e020ec6b6f9889f,True
warmup,0,41,42,level_000005/rep_002_seed_1198202409::step_0009,level_000005/rep_002_seed_1198202409,5,2,1198202409,8,9,step-0009-noise-wrong_measure,8,True,123308,0.123308,126043,0.126043,4ae18baa8acc7500210d4666d10631d5e769d3291f3499d4d1c5db3b124cd790,True
