phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000075/rep_005_seed_809989256::step_0016,level_000075/rep_005_seed_809989256,75,5,809989256,15,16,Q016,15,True,445040,0.44504,447639,0.447639,9c02f52f69feca374afbcfd13faa7231118a4f38920c29e9ee9aa6bac3460885,True
warmup,0,1,2,level_000050/rep_005_seed_809989256::step_0014,level_000050/rep_005_seed_809989256,50,5,809989256,13,14,Q014,13,True,457686,0.457686,460585,0.460585,8bf98409d9ad7053e2edd138d9a076cd9cf1cf823d593385f79c6b02b35eb1ad,True
warmup,0,2,3,level_000025/rep_005_seed_809989256::step_0019,level_000025/rep_005_seed_809989256,25,5,809989256,18,19,Q019,18,True,441345,0.441345,444515,0.444515,a2d67ed0a78fc12c7649844794627a34cbfc81004688c3f3d98bbc04e920da56,True
warmup,0,3,4,level_000100/rep_005_seed_809989256::step_0021,level_000100/rep_005_seed_809989256,100,5,809989256,20,21,Q021,20,True,466113,0.466113,468843,0.468843,a4f081425fcd79d8f13caa32677d1cbd418001cb2171a80527cf526d2195b37f,True
warmup,0,4,5,level_000100/rep_005_seed_809989256::step_0010,level_000100/rep_005_seed_809989256,100,5,809989256,9,10,Q010,9,True,458769,0.458769,461269,0.461269,78fc60ede93ef24b5771febc835b67c6af2b3630f64435b8d28b45de23f48e95,True
warmup,0,5,6,level_000025/rep_005_seed_809989256::step_0013,level_000025/rep_005_seed_809989256,25,5,809989256,12,13,Q013,12,True,458221,0.458221,461323,0.461323,c78478b1decc150e877bedb72c1525ed78469e5f0d0a0907945d36932beac6dc,True
warmup,0,6,7,level_000100/rep_005_seed_809989256::step_0013,level_000100/rep_005_seed_809989256,100,5,809989256,12,13,Q013,12,True,445270,0.44527,447693,0.447693,a8553c1aff66af6ccd6eed4339aa9dc6957d39cb440aca784b625b1b29e35f60,True
warmup,0,7,8,level_000050/rep_005_seed_809989256::step_0005,level_000050/rep_005_seed_809989256,50,5,809989256,4,5,Q005,4,True,443676,0.443676,447458,0.447458,40838391735fde9986c6efc335b2ce37024d68f392f48426c94b031baa951893,True
warmup,0,8,9,level_000025/rep_005_seed_809989256::step_0016,level_000025/rep_005_seed_809989256,25,5,809989256,15,16,Q016,15,True,867076,0.867076,871159,0.871159,b7073b7081caae68803fd28d7484e05ab921351a496799054788b78ede0de4a4,True
warmup,0,9,10,level_000100/rep_005_seed_809989256::step_0008,level_000100/rep_005_seed_809989256,100,5,809989256,7,8,Q008,7,True,458960,0.45896,461522,0.461522,ce411ec53147883cb9e85e74fcbff37830d12bc46dedcf76bdf1fe32e5fd5a0a,True
warmup,0,10,11,level_000075/rep_005_seed_809989256::step_0022,level_000075/rep_005_seed_809989256,75,5,809989256,21,22,Q022,21,True,440055,0.440055,443339,0.443339,1cdb95c379d541d181e907f0956c081ba89068a8bce291a843a17faf7b809b14,True
warmup,0,11,12,level_000025/rep_005_seed_809989256::step_0021,level_000025/rep_005_seed_809989256,25,5,809989256,20,21,Q021,20,True,454149,0.454149,456801,0.456801,8822bd2b4319a113fd240453b0e3f68d236e0d7b084edbe037d3ee31ae4cf85f,True
warmup,0,12,13,level_000075/rep_005_seed_809989256::step_0023,level_000075/rep_005_seed_809989256,75,5,809989256,22,23,Q023,22,True,902095,0.902095,906485,0.906485,3bf4e68f3ca78b44f24650c29156b8c9691691b3320d481e153df0824057e054,True
warmup,0,13,14,level_000025/rep_005_seed_809989256::step_0014,level_000025/rep_005_seed_809989256,25,5,809989256,13,14,Q014,13,True,466029,0.466029,468968,0.468968,3f53c4cf929ad2263f1677dede0625114f24fd2c83f7a8d5d8cb88658b034e4a,True
warmup,0,14,15,level_000075/rep_005_seed_809989256::step_0010,level_000075/rep_005_seed_809989256,75,5,809989256,9,10,Q010,9,True,444854,0.444854,447737,0.447737,77d9c43fc62674c8ec51f962636d002a276fc1f0f4a45c927f7550e4385869bb,True
warmup,0,15,16,level_000100/rep_005_seed_809989256::step_0006,level_000100/rep_005_seed_809989256,100,5,809989256,5,6,Q006,5,True,471898,0.471898,474763,0.474763,272188bd9728ad0de19bf697d8cbb2d7ecbf55af229203aaf4bcfcaf2b5959c2,True
warmup,0,16,17,level_000075/rep_005_seed_809989256::step_0001,level_000075/rep_005_seed_809989256,75,5,809989256,0,1,Q001,0,True,825867,0.825867,830212,0.830212,88f4f5358d935beb5c79596750be7b55e56e847fd6749b78d03934e59c144f45,True
warmup,0,17,18,level_000100/rep_005_seed_809989256::step_0017,level_000100/rep_005_seed_809989256,100,5,809989256,16,17,Q017,16,True,446147,0.446147,448967,0.448967,be76c25c66983a98b0431a32b90e8f35a0edc8b951351f03bde729321b7ac820,True
warmup,0,18,19,level_000050/rep_005_seed_809989256::step_0002,level_000050/rep_005_seed_809989256,50,5,809989256,1,2,Q002,1,True,460810,0.46081,463304,0.463304,d32de395046e979a23f45e0416cf3c9e744047c630c891e72777d925c2cc817c,True
warmup,0,19,20,level_000025/rep_005_seed_809989256::step_0006,level_000025/rep_005_seed_809989256,25,5,809989256,5,6,Q006,5,True,447610,0.44761,450215,0.450215,4992957ed79c1802942518da46084f4e0871ec963b04ab605c7b3e611cfbdb74,True
warmup,0,20,21,level_000050/rep_005_seed_809989256::step_0007,level_000050/rep_005_seed_809989256,50,5,809989256,6,7,Q007,6,True,461851,0.461851,464370,0.46437,0f377dbeff666d433ff11593432343dc186ae409b721e2eb06d6097af19a857a,True
warmup,0,21,22,level_000025/rep_005_seed_809989256::step_0011,level_000025/rep_005_seed_809989256,25,5,809989256,10,11,Q011,10,True,813681,0.813681,817576,0.817576,797dd5989bdc172bc4e38246f262a01ac8fd0cf89210209cd0feeb9290795786,True
warmup,0,22,23,level_000100/rep_005_seed_809989256::step_0018,level_000100/rep_005_seed_809989256,100,5,809989256,17,18,Q018,17,True,472505,0.472505,475760,0.47576,5208699dcff33e4f36221622b91a9fa146cee8e299e7ff8a7118055cffcde26e,True
warmup,0,23,24,level_000050/rep_005_seed_809989256::step_0001,level_000050/rep_005_seed_809989256,50,5,809989256,0,1,Q001,0,True,946391,0.946391,951106,0.951106,c5bbc3c2a2de3de32c86a999107f005f2a564e6954a3ca6457a38fca7fa9e01d,True
warmup,0,24,25,level_000050/rep_005_seed_809989256::step_0017,level_000050/rep_005_seed_809989256,50,5,809989256,16,17,Q017,16,True,470866,0.470866,473760,0.47376,355f3d35e64b17315c04085f2c17b1cae0ba1b5a995f6cd36c7d8365a58c8df8,True
warmup,0,25,26,level_000100/rep_005_seed_809989256::step_0001,level_000100/rep_005_seed_809989256,100,5,809989256,0,1,Q001,0,True,572370,0.57237,575177,0.575177,ffb8125dd9afe3be671ce834421a8c489f41cd904a07c86747c2ef5f66c013d2,True
warmup,0,26,27,level_000100/rep_005_seed_809989256::step_0014,level_000100/rep_005_seed_809989256,100,5,809989256,13,14,Q014,13,True,479764,0.479764,482180,0.48218,eef01b85ef66136d28d538776ad045137857bc16ae7935fd4081324a79340465,True
warmup,0,27,28,level_000100/rep_005_seed_809989256::step_0011,level_000100/rep_005_seed_809989256,100,5,809989256,10,11,Q011,10,True,471866,0.471866,475478,0.475478,e975dccae86edd83188960c32315947e9cec898c3fe3e6d47ad12e0bd7fc169c,True
warmup,0,28,29,level_000025/rep_005_seed_809989256::step_0023,level_000025/rep_005_seed_809989256,25,5,809989256,22,23,Q023,22,True,472537,0.472537,475654,0.475654,b3ca37b8244017eac7be545540b7309fd90af154df76c92022417c3817c9c28b,True
warmup,0,29,30,level_000075/rep_005_seed_809989256::step_0021,level_000075/rep_005_seed_809989256,75,5,809989256,20,21,Q021,20,True,484942,0.484942,478058,0.478058,eb702f0e8fffbd716f3730d811f295139f8b5f15b836ef3d3d393169b600558f,True
warmup,0,30,31,level_000075/rep_005_seed_809989256::step_0019,level_000075/rep_005_seed_809989256,75,5,809989256,18,19,Q019,18,True,440670,0.44067,443216,0.443216,40737e84424b023a4c794f25b8f066e873ef1ad1a07d597c38cb99744143ff83,True
warmup,0,31,32,level_000100/rep_005_seed_809989256::step_0023,level_000100/rep_005_seed_809989256,100,5,809989256,22,23,Q023,22,True,456482,0.456482,459430,0.45943,1f336234db936efe083e312d1de086a349cf6d9c45fe99f7bedd18f1c07bf217,True
