factor,factor_level,step_index,structural_seed_count,measurements_per_seed,observation_count,bootstrap_repetitions,bootstrap_seed,confidence_level,point_median_ms,median_ci_lower_ms,median_ci_upper_ms,median_relative_half_width,point_p95_ms,p95_ci_lower_ms,p95_ci_upper_ms,p95_relative_half_width,maximum_leave_one_seed_out_median_relative_change,maximum_leave_one_seed_out_p95_relative_change,median_precision_target,p95_precision_target,median_target_met,p95_target_met,all_cell_targets_met
constraint_count,25,0,10,2300,23000,10000,20510728,0.95,0.4560535,0.45329485,0.45886000000000005,0.006101422311198159,0.8974600999999999,0.8739840437499996,0.9165247,0.023700583596975716,0.0017454092557123648,0.008798107013336845,0.1,0.15,True,True,True
constraint_count,50,0,10,2300,23000,10000,20760728,0.95,0.4595035,0.456529875,0.46256454999999996,0.006566516903570908,0.9074034,0.8903028975,0.9241424999999999,0.01864639393019678,0.002092475900618829,0.0057870622922506255,0.1,0.15,True,True,True
constraint_count,75,0,10,2300,23000,10000,21010728,0.95,0.462777,0.4596289,0.465733,0.006595077110573776,0.9108172999999998,0.894764,0.922703,0.015337323961677085,0.0020819962962722997,0.00635819060529467,0.1,0.15,True,True,True
constraint_count,100,0,10,2300,23000,10000,21260728,0.95,0.46519,0.4621379500000001,0.468291,0.006613480513338569,0.9169271999999999,0.89690234125,0.933303,0.01984926325121557,0.002385046970055215,0.00851294410286886,0.1,0.15,True,True,True
