phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000012/rep_006_seed_618554674::step_0002,level_000012/rep_006_seed_618554674,12,6,618554674,1,2,step-0002-sales-sum-region-10-2018,1,True,387742,0.387742,390917,0.390917,177321aa9c7c766049e885271087c82a883a8e7e0045e102696b755355bf71e2,True
warmup,0,1,2,level_000006/rep_006_seed_618554674::step_0002,level_000006/rep_006_seed_618554674,6,6,618554674,1,2,step-0002-sales-sum-region-10-2018,1,True,300031,0.300031,302412,0.302412,b3c6e473d946d966e700810d17715d8618af57e4c3010c168b7da5119fc691d0,True
warmup,0,2,3,level_000024/rep_006_seed_618554674::step_0002,level_000024/rep_006_seed_618554674,24,6,618554674,1,2,step-0002-sales-sum-region-10-2018,1,True,487067,0.487067,489262,0.489262,3cf698c19d7ebf1e36985acce934b5a628e9c48c2cded93b7daa6d3e23fad59f,True
warmup,0,3,4,level_000024/rep_006_seed_618554674::step_0001,level_000024/rep_006_seed_618554674,24,6,618554674,0,1,step-0001-sales-sum-region-10-2016,0,True,538789,0.538789,541325,0.541325,be991f09bc7f52809858dff4eaf3a20537294401bfecc6a1e387db2353fd8e87,True
warmup,0,4,5,level_000006/rep_006_seed_618554674::step_0001,level_000006/rep_006_seed_618554674,6,6,618554674,0,1,step-0001-sales-sum-region-10-2016,0,True,369653,0.369653,372228,0.372228,115f5ecba974ae400f9cf011ee025be0955d5feaaae5376104822d6deaab975e,True
warmup,0,5,6,level_000012/rep_006_seed_618554674::step_0001,level_000012/rep_006_seed_618554674,12,6,618554674,0,1,step-0001-sales-sum-region-10-2016,0,True,409636,0.409636,412093,0.412093,57ab5be55a38dfb73a9d2ec572807803bec8e96a4b644bd071de6c0f54c081b2,True
warmup,1,0,7,level_000006/rep_006_seed_618554674::step_0002,level_000006/rep_006_seed_618554674,6,6,618554674,1,2,step-0002-sales-sum-region-10-2018,1,True,299768,0.299768,302003,0.302003,b3c6e473d946d966e700810d17715d8618af57e4c3010c168b7da5119fc691d0,True
warmup,1,1,8,level_000024/rep_006_seed_618554674::step_0002,level_000024/rep_006_seed_618554674,24,6,618554674,1,2,step-0002-sales-sum-region-10-2018,1,True,504073,0.504073,506953,0.506953,3cf698c19d7ebf1e36985acce934b5a628e9c48c2cded93b7daa6d3e23fad59f,True
warmup,1,2,9,level_000024/rep_006_seed_618554674::step_0001,level_000024/rep_006_seed_618554674,24,6,618554674,0,1,step-0001-sales-sum-region-10-2016,0,True,547785,0.547785,550706,0.550706,be991f09bc7f52809858dff4eaf3a20537294401bfecc6a1e387db2353fd8e87,True
warmup,1,3,10,level_000006/rep_006_seed_618554674::step_0001,level_000006/rep_006_seed_618554674,6,6,618554674,0,1,step-0001-sales-sum-region-10-2016,0,True,337287,0.337287,339531,0.339531,115f5ecba974ae400f9cf011ee025be0955d5feaaae5376104822d6deaab975e,True
