phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000012/rep_005_seed_809989256::step_0002,level_000012/rep_005_seed_809989256,12,5,809989256,1,2,step-0002-sales-sum-region-07-2010,1,True,342855,0.342855,345652,0.345652,4704f55c307a689443a00c09144aea2677471a89f80586b95ba77124ef4a8f8f,True
warmup,0,1,2,level_000024/rep_005_seed_809989256::step_0001,level_000024/rep_005_seed_809989256,24,5,809989256,0,1,step-0001-sales-sum-region-04-2001,0,True,879067,0.879067,883464,0.883464,def1379ffe31bc792e2cffdd9e8e56a4d2110478fcd3d17d4c819bfed57f04d8,True
warmup,0,2,3,level_000006/rep_005_seed_809989256::step_0001,level_000006/rep_005_seed_809989256,6,5,809989256,0,1,step-0001-sales-sum-region-04-2001,0,True,341530,0.34153,344298,0.344298,f9522ed317dac2d8f74c7a02c49f4209db3c7e23135086944e8408c523893b31,True
warmup,0,3,4,level_000024/rep_005_seed_809989256::step_0002,level_000024/rep_005_seed_809989256,24,5,809989256,1,2,step-0002-sales-sum-region-07-2010,1,True,509998,0.509998,513045,0.513045,df8c02343dae80196a3cd7e2f6519aac71cb1f4f7931562c58ddbe69e62b5992,True
warmup,0,4,5,level_000006/rep_005_seed_809989256::step_0002,level_000006/rep_005_seed_809989256,6,5,809989256,1,2,step-0002-sales-sum-region-07-2010,1,True,289368,0.289368,291888,0.291888,5559939d53513963d66643786fd2b78bd698042012eec9c0482a84d1cea7151f,True
warmup,0,5,6,level_000012/rep_005_seed_809989256::step_0001,level_000012/rep_005_seed_809989256,12,5,809989256,0,1,step-0001-sales-sum-region-04-2001,0,True,390950,0.39095,393532,0.393532,1b29a4d3cca3a1ebc739ed3e53496f1cf7a0980a4f7f0f44799695411b83d54d,True
warmup,1,0,7,level_000024/rep_005_seed_809989256::step_0001,level_000024/rep_005_seed_809989256,24,5,809989256,0,1,step-0001-sales-sum-region-04-2001,0,True,556925,0.556925,560156,0.560156,def1379ffe31bc792e2cffdd9e8e56a4d2110478fcd3d17d4c819bfed57f04d8,True
warmup,1,1,8,level_000006/rep_005_seed_809989256::step_0001,level_000006/rep_005_seed_809989256,6,5,809989256,0,1,step-0001-sales-sum-region-04-2001,0,True,338768,0.338768,341308,0.341308,f9522ed317dac2d8f74c7a02c49f4209db3c7e23135086944e8408c523893b31,True
warmup,1,2,9,level_000024/rep_005_seed_809989256::step_0002,level_000024/rep_005_seed_809989256,24,5,809989256,1,2,step-0002-sales-sum-region-07-2010,1,True,894196,0.894196,898190,0.89819,df8c02343dae80196a3cd7e2f6519aac71cb1f4f7931562c58ddbe69e62b5992,True
warmup,1,3,10,level_000006/rep_005_seed_809989256::step_0002,level_000006/rep_005_seed_809989256,6,5,809989256,1,2,step-0002-sales-sum-region-07-2010,1,True,292094,0.292094,294504,0.294504,5559939d53513963d66643786fd2b78bd698042012eec9c0482a84d1cea7151f,True
