phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000006/rep_001_seed_202::step_0002,level_000006/rep_001_seed_202,6,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,314705,0.314705,317852,0.317852,7a6190b9a582b50b404818edc40487315f9855c4241a5d4aebf59eddc93162d6,True
warmup,0,1,2,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,351345,0.351345,353870,0.35387,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
warmup,0,2,3,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,404675,0.404675,407220,0.40722,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
warmup,0,3,4,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,516018,0.516018,518246,0.518246,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
warmup,0,4,5,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,473104,0.473104,475826,0.475826,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
warmup,0,5,6,level_000012/rep_001_seed_202::step_0002,level_000012/rep_001_seed_202,12,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,660714,0.660714,665144,0.665144,55950104bc77972d4cd81a4b111e687f4d99306092ce2ee31e5fd57f0036fff2,True
warmup,1,0,7,level_000006/rep_001_seed_202::step_0001,level_000006/rep_001_seed_202,6,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,340882,0.340882,343210,0.34321,974bbcf9621910fcaf553e1107be6a17afd5da550f8209444277fda2e35a691d,True
warmup,1,1,8,level_000012/rep_001_seed_202::step_0001,level_000012/rep_001_seed_202,12,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,645291,0.645291,649632,0.649632,146ee7ee7fa2e7d5f9061cb980ec0093e8608ce8582242d7f47f2f5c28dc8ada,True
warmup,1,2,9,level_000024/rep_001_seed_202::step_0001,level_000024/rep_001_seed_202,24,1,202,0,1,step-0001-sales-sum-region-04-2013,0,True,544949,0.544949,547637,0.547637,77c210043d7c539665beebecdedb29f1a1452bedf16598411334fca91fbf173c,True
warmup,1,3,10,level_000024/rep_001_seed_202::step_0002,level_000024/rep_001_seed_202,24,1,202,1,2,step-0002-sales-sum-region-08-2012,1,True,475185,0.475185,477426,0.477426,64a10fe2cfc6e40c19c7e90de6d4aa9298107f33f69aa8e4ea4124d3042078bf,True
