phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000075/rep_001_seed_202::step_0023,level_000075/rep_001_seed_202,75,1,202,22,23,Q023,22,True,447557,0.447557,451820,0.45182,681dd58720ececf8d4b1d1c855dcb8bb9c56cb4a89e57323aca3013ec737d2a0,True
warmup,0,1,2,level_000075/rep_001_seed_202::step_0004,level_000075/rep_001_seed_202,75,1,202,3,4,Q004,3,True,443514,0.443514,447155,0.447155,404e77d8f62e232b90adb04994649cf04a4a6a335afb69174d513044337e0a90,True
warmup,0,2,3,level_000025/rep_001_seed_202::step_0006,level_000025/rep_001_seed_202,25,1,202,5,6,Q006,5,True,459621,0.459621,462253,0.462253,3a4a3b032694c6890149dd7adb48bcfef49affaf4cc8fd21f77df49bb3ea7bd5,True
warmup,0,3,4,level_000025/rep_001_seed_202::step_0007,level_000025/rep_001_seed_202,25,1,202,6,7,Q007,6,True,842911,0.842911,846786,0.846786,459a19aea4b2461098a3de4638512a9ec9d829efdc54168b37dcb2ebd0a13f9a,True
warmup,0,4,5,level_000100/rep_001_seed_202::step_0006,level_000100/rep_001_seed_202,100,1,202,5,6,Q006,5,True,449162,0.449162,451344,0.451344,8ff2345d90a8b10fb4cbcbba589e358145fdd79d70d33e65f3bd354154f8e108,True
warmup,0,5,6,level_000100/rep_001_seed_202::step_0003,level_000100/rep_001_seed_202,100,1,202,2,3,Q003,2,True,494275,0.494275,497701,0.497701,03ed5d4aebacf3d52ccdb1c098463afd525d2e6b5a16cdc65ac3dd434de12893,True
warmup,0,6,7,level_000075/rep_001_seed_202::step_0022,level_000075/rep_001_seed_202,75,1,202,21,22,Q022,21,True,483159,0.483159,485829,0.485829,b583ef26fcded6da41ef7c7237c077850cee6b5a730471a303ef7be0c3b4221e,True
warmup,0,7,8,level_000075/rep_001_seed_202::step_0002,level_000075/rep_001_seed_202,75,1,202,1,2,Q002,1,True,469720,0.46972,473050,0.47305,c3b7ca306b84fb1c1e7ff895cc2a31da76d3f7adf0e0140fd8eea44e8aa94dbb,True
warmup,0,8,9,level_000025/rep_001_seed_202::step_0021,level_000025/rep_001_seed_202,25,1,202,20,21,Q021,20,True,440730,0.44073,443661,0.443661,14ed066c0dc96669d5e7b1af3f574ea23167e6f6e8a6ada795f960c50af48158,True
warmup,0,9,10,level_000050/rep_001_seed_202::step_0005,level_000050/rep_001_seed_202,50,1,202,4,5,Q005,4,True,503800,0.5038,492346,0.492346,8558fad6c22e9b490fc3e474b1872b8c54659b0136f9a200d558acc5d6a04d29,True
