factor,factor_level,step_index,structural_seed_count,measurements_per_seed,observation_count,bootstrap_repetitions,bootstrap_seed,confidence_level,point_median_ms,median_ci_lower_ms,median_ci_upper_ms,median_relative_half_width,point_p95_ms,p95_ci_lower_ms,p95_ci_upper_ms,p95_relative_half_width,maximum_leave_one_seed_out_median_relative_change,maximum_leave_one_seed_out_p95_relative_change,median_precision_target,p95_precision_target,median_target_met,p95_target_met,all_cell_targets_met
objective_count,10,17,20,100,2000,10000,20362428,0.95,0.4226395,0.4074216,0.443098,0.04220665602718155,0.75724675,0.6953191974999998,0.812447,0.07733793674254806,0.006860456724939338,0.023052921653344712,0.1,0.15,True,True,True
objective_count,10,18,20,100,2000,10000,20362528,0.95,0.41927000000000003,0.28552325000000006,0.43917249999999997,0.18323425239106053,0.7651353499999999,0.491345,0.853568,0.23670517902486146,0.010799723328642584,0.03280961989274187,0.1,0.15,False,False,False
objective_count,10,19,20,100,2000,10000,20362628,0.95,0.4310705,0.41660383749999996,0.442614,0.03016926755600307,0.7610291,0.6880911499999998,0.841833,0.10100917954385731,0.00534715319187929,0.030633191293210724,0.1,0.15,True,True,True
objective_count,10,20,20,100,2000,10000,20362728,0.95,0.436547,0.4182148,0.4492394125,0.03553410342987123,0.82009085,0.7306445,0.876296,0.08880205162635331,0.005462183911468895,0.045112562833739885,0.1,0.15,True,True,True
objective_count,10,21,20,100,2000,10000,20362828,0.95,0.425155,0.4040080375,0.44006049999999997,0.042399198527595806,0.7467821499999999,0.6305455999999999,0.8148576999999998,0.12340419491815645,0.004993472968681977,0.021620830117592037,0.1,0.15,True,True,True
objective_count,10,22,20,100,2000,10000,20362928,0.95,0.421004,0.355193,0.4369735,0.09712556175238245,0.7653589999999999,0.6617757999999999,0.8231761999999999,0.10544097606482711,0.004003524907126788,0.016521462477085826,0.1,0.15,True,True,True
objective_count,10,23,20,100,2000,10000,20363028,0.95,0.418723,0.3716401750000001,0.43945449999999997,0.08097754959722764,0.7305800499999999,0.514755,0.7844330499999999,0.1845643403484669,0.005752012667085352,0.024113716217682095,0.1,0.15,True,False,False
objective_count,10,24,20,100,2000,10000,20363128,0.95,0.4314815,0.40876,0.43933,0.035424461998950114,0.7816953,0.669511,0.855734,0.11911482645475803,0.007548411693201237,0.022140020542531134,0.1,0.15,True,True,True
objective_count,10,25,20,100,2000,10000,20363228,0.95,0.42651,0.4118986625,0.442701,0.03610974830601862,0.79822205,0.720719415,0.857154,0.08546154857536192,0.006439473869311483,0.02815356954872403,0.1,0.15,True,True,True
objective_count,10,26,20,100,2000,10000,20363328,0.95,0.4292625,0.3243211500000005,0.442529175,0.13768734166157012,0.8091855,0.6333837400000033,0.861747,0.14110686610177564,0.009327625869951388,0.03246956353024144,0.1,0.15,False,True,False
objective_count,10,27,20,100,2000,10000,20363428,0.95,0.43782350000000003,0.4023301625,0.4462816625,0.050193171449225575,0.85444645,0.7091715,0.895027,0.10875783965162479,0.004936920928182334,0.0444401752737108,0.1,0.15,True,True,True
objective_count,10,28,20,100,2000,10000,20363528,0.95,0.4276085,0.403513,0.44520800000000005,0.048753708123201525,0.782241,0.630660299999999,0.853299,0.14230825282745413,0.010138947191180699,0.03042642868374319,0.1,0.15,True,True,True
objective_count,10,29,20,100,2000,10000,20363628,0.95,0.4228015,0.4020613875,0.44425811249999997,0.04990134259220934,0.77317655,0.6989233999999999,0.849048,0.09708300128864499,0.009004225387090644,0.027133970889313786,0.1,0.15,True,True,True
objective_count,10,30,20,100,2000,10000,20363728,0.95,0.4356805,0.416473225,0.44722863749999997,0.035295833185097755,0.8016037,0.7294870487499999,0.8668129499999998,0.08565697816140312,0.005601581893153509,0.0369649616138253,0.1,0.15,True,True,True
objective_count,10,31,20,100,2000,10000,20363828,0.95,0.4373475,0.400715225,0.447636575,0.05364309845146019,0.78383515,0.622184,0.8553669,0.14874486044674065,0.009223786577035382,0.029591872729871904,0.1,0.15,True,True,True
objective_count,10,32,20,100,2000,10000,20363928,0.95,0.434377,0.410541,0.446520225,0.04141474456520488,0.8262998,0.7376804999999999,0.86995471375,0.08004008578363454,0.005064724881842351,0.032495651094191294,0.1,0.15,True,True,True
objective_count,20,1,20,100,2000,10000,20460828,0.95,0.5473295,0.5322058,0.557224,0.02285478856886035,0.9221813,0.85779925,0.9626522999999999,0.05685056181468866,0.003624873134007916,0.013814366003735002,0.1,0.15,True,True,True
objective_count,20,2,20,100,2000,10000,20460928,0.95,0.46876549999999995,0.4614693625,0.47380815,0.013160938144978679,0.85772015,0.793835,0.899342,0.06150432632368495,0.0028767048769586818,0.015667639380979904,0.1,0.15,True,True,True
objective_count,20,3,20,100,2000,10000,20461028,0.95,0.4493865,0.4365755,0.45614,0.021768010387494933,0.8435406,0.7662467499999999,0.8683335999999999,0.06051092857889713,0.0046363208507599046,0.03576069723259321,0.1,0.15,True,True,True
objective_count,20,4,20,100,2000,10000,20461128,0.95,0.446787,0.435829175,0.453492,0.019766493877395708,0.8369666,0.7687444150000002,0.875333,0.06367553077984223,0.004060100226730048,0.03467032017765124,0.1,0.15,True,True,True
objective_count,20,5,20,100,2000,10000,20461228,0.95,0.441964,0.4337354625,0.4486985,0.01692789175136436,0.80454235,0.759838,0.854243,0.05867000040457781,0.0023022237105284693,0.01847534812803825,0.1,0.15,True,True,True
objective_count,20,6,20,100,2000,10000,20461328,0.95,0.4360535,0.414880525,0.4489605,0.03907774504733936,0.81808995,0.7250352425000001,0.8729609012499999,0.09040916512297936,0.00691314253870219,0.03387347564897985,0.1,0.15,True,True,True
objective_count,20,7,20,100,2000,10000,20461428,0.95,0.4332415,0.418548,0.441753575,0.0267813390453131,0.79180985,0.7422828,0.850687,0.06845342982282927,0.005200332839767208,0.013947730001085519,0.1,0.15,True,True,True
objective_count,20,8,20,100,2000,10000,20461528,0.95,0.437361,0.42367900000000003,0.4443825,0.02366866272941573,0.8395290999999999,0.7757500775,0.87347435,0.058201837494376275,0.0037246119338486777,0.026224641885552295,0.1,0.15,True,True,True
objective_count,20,9,20,100,2000,10000,20461628,0.95,0.4333135,0.415335,0.442515,0.031362973920729426,0.8279368999999998,0.7415325837499999,0.8779030199999999,0.08235557338367214,0.004433279830884709,0.038616892181034694,0.1,0.15,True,True,True
objective_count,20,10,20,100,2000,10000,20461728,0.95,0.434488,0.414862,0.44854902499999993,0.03876634682660963,0.8102331999999998,0.7290442999999999,0.8689624499999999,0.0863443697444144,0.006361510559555129,0.04622928312490748,0.1,0.15,True,True,True
objective_count,20,11,20,100,2000,10000,20461828,0.95,0.43656300000000003,0.421082,0.443702,0.025906913778767294,0.8105101,0.7452034212499998,0.848157,0.06351159519788847,0.0038894729970244324,0.020470997215210545,0.1,0.15,True,True,True
objective_count,20,12,20,100,2000,10000,20461928,0.95,0.4206255,0.35473350000000003,0.440745,0.10224237474903443,0.7572966999999999,0.6557211499999998,0.845198,0.12510080263125423,0.009912618231657492,0.025848653506611027,0.1,0.15,False,True,False
objective_count,20,13,20,100,2000,10000,20462028,0.95,0.4120705,0.31759573750000003,0.42908971249999994,0.13528507257859992,0.708356,0.52623708875,0.769331,0.17159021117206605,0.0050246256405153365,0.01752487449813379,0.1,0.15,False,False,False
objective_count,20,14,20,100,2000,10000,20462128,0.95,0.432484,0.419065,0.43940488749999995,0.023515190735379728,0.83436855,0.7660116399999999,0.8716217999999999,0.0632874764994438,0.0037712377798947328,0.01994466354226801,0.1,0.15,True,True,True
objective_count,20,15,20,100,2000,10000,20462228,0.95,0.433487,0.41350257500000004,0.442851,0.033851563022651146,0.8263265999999999,0.7329956487500005,0.867137,0.08116727166352845,0.00439459545499632,0.03953055607794791,0.1,0.15,True,True,True
objective_count,20,16,20,100,2000,10000,20462328,0.95,0.43403349999999996,0.42015067500000003,0.4413851125,0.02446174949629462,0.7705522499999999,0.72997685,0.8417955999999998,0.07255753908965924,0.00362184024965819,0.01723393838639752,0.1,0.15,True,True,True
objective_count,20,17,20,100,2000,10000,20462428,0.95,0.4231685,0.4070995125,0.443184,0.04263607463693545,0.7814517999999998,0.7098032999999999,0.865072,0.09934630645165836,0.006894416763062378,0.020630255122580588,0.1,0.15,True,True,True
objective_count,20,18,20,100,2000,10000,20462528,0.95,0.420601,0.2794723250000001,0.440924,0.19192973269202868,0.7790493,0.5286256499999998,0.8512314,0.20705092091091037,0.011929358227869188,0.05094497870673966,0.1,0.15,False,False,False
objective_count,20,19,20,100,2000,10000,20462628,0.95,0.433832,0.4189943,0.44497627500000003,0.02994474243485963,0.7573405,0.7052431499999995,0.833503,0.08467779684303198,0.0060714746722234075,0.02223286619426788,0.1,0.15,True,True,True
objective_count,20,20,20,100,2000,10000,20462728,0.95,0.438869,0.420307,0.450126,0.03397255217388337,0.7856974999999999,0.717714,0.8571515,0.08873485024452796,0.0053831553379254165,0.026363199577445446,0.1,0.15,True,True,True
objective_count,20,21,20,100,2000,10000,20462828,0.95,0.4258695,0.40603113750000003,0.44156700000000004,0.04172153969701988,0.7425808,0.674479,0.7954474862499998,0.08145139643389633,0.005808117275362563,0.020865473494601626,0.1,0.15,True,True,True
objective_count,20,22,20,100,2000,10000,20462928,0.95,0.4242245,0.34285096250000013,0.440258,0.11480600189286551,0.7893321999999999,0.7282744,0.849951,0.07707565965255189,0.005109323011754363,0.031325150551314275,0.1,0.15,False,True,False
objective_count,20,23,20,100,2000,10000,20463028,0.95,0.4201015,0.365871,0.4408305125,0.08921595435864903,0.71276935,0.494504,0.8113427499999996,0.2222589607704088,0.006305618999218075,0.05277303239820842,0.1,0.15,True,False,False
objective_count,20,24,20,100,2000,10000,20463128,0.95,0.4345695,0.409683,0.4420631875,0.03725547639675586,0.7819674999999999,0.6562227499999986,0.846886,0.12191251554572372,0.006855060007662778,0.030414115676163044,0.1,0.15,True,True,True
objective_count,20,25,20,100,2000,10000,20463228,0.95,0.428711,0.41413365,0.443568,0.03432889522312233,0.7681992,0.6472943999999993,0.826239,0.11647018117175902,0.008971078418794853,0.03764882858508574,0.1,0.15,True,True,True
objective_count,20,26,20,100,2000,10000,20463328,0.95,0.4305795,0.379683,0.445152,0.0760242881976499,0.8028979999999999,0.674011,0.8653532499999999,0.11915725907898628,0.008342245740914371,0.036324539356182156,0.1,0.15,True,True,True
objective_count,20,27,20,100,2000,10000,20463428,0.95,0.44001199999999996,0.4104029125,0.4480696,0.0428018866530913,0.7959414499999998,0.6653662999999996,0.86049915,0.12257990207696835,0.004264656418461196,0.024885561620141723,0.1,0.15,True,True,True
objective_count,20,28,20,100,2000,10000,20463528,0.95,0.429365,0.403896,0.4467200125,0.04986900713844865,0.7844736499999999,0.5935431999999989,0.851994,0.16472879618072647,0.011928079838831766,0.041622940426360854,0.1,0.15,True,False,False
objective_count,20,29,20,100,2000,10000,20463628,0.95,0.422988,0.40316549999999995,0.44464158749999994,0.04902749900706401,0.77087495,0.7033913999999998,0.8226187499999998,0.07733248434133193,0.00956646524251281,0.022075110885364645,0.1,0.15,True,True,True
objective_count,20,30,20,100,2000,10000,20463728,0.95,0.43741399999999997,0.4176744875,0.4485355,0.035276662955460905,0.78997695,0.7319608200000002,0.863336,0.08315127422388705,0.005714266118596999,0.026172852258537414,0.1,0.15,True,True,True
objective_count,20,31,20,100,2000,10000,20463828,0.95,0.4399515,0.40122571250000005,0.44974115,0.055137256606694066,0.7817168,0.574043,0.8479456999999999,0.1751930494521801,0.008374786766268634,0.021915097641498838,0.1,0.15,True,False,False
objective_count,20,32,20,100,2000,10000,20463928,0.95,0.4362085,0.41442005,0.44878456250000004,0.03939000787467467,0.7861304499999999,0.7199819,0.8464106499999998,0.08041206774270089,0.004520773895969413,0.016419603133296774,0.1,0.15,True,True,True
objective_count,50,1,20,100,2000,10000,20760828,0.95,0.5515574999999999,0.5339674999999999,0.56158135,0.025032612193651663,0.93839465,0.8736666499999998,0.9883503437499997,0.061106323309707694,0.005041178843547726,0.014080536371344378,0.1,0.15,True,True,True
objective_count,50,2,20,100,2000,10000,20760928,0.95,0.470577,0.461754,0.47696556250000005,0.016162671040021136,0.8496039499999999,0.796392,0.891927,0.056223255553366984,0.0032226394405167097,0.02758102760703974,0.1,0.15,True,True,True
objective_count,50,3,20,100,2000,10000,20761028,0.95,0.45072100000000004,0.437441,0.4590525,0.02397436551658337,0.81083795,0.767106,0.857034,0.05545374387076974,0.00442402284339991,0.01637108869904285,0.1,0.15,True,True,True
objective_count,50,4,20,100,2000,10000,20761128,0.95,0.445336,0.432829,0.451719,0.021208705337093747,0.8208790499999999,0.771749,0.86991045,0.059790446595025165,0.0032211633463272793,0.020018722612058518,0.1,0.15,True,True,True
objective_count,50,5,20,100,2000,10000,20761228,0.95,0.443014,0.4344671375,0.449795,0.017299523829946695,0.838513,0.77027795,0.8782346999999999,0.06437392741674842,0.0024118876604350475,0.029647960138960146,0.1,0.15,True,True,True
objective_count,50,6,20,100,2000,10000,20761328,0.95,0.4363665,0.414541,0.449045,0.03953557388112978,0.78613215,0.72648465,0.849535,0.0782631457064821,0.007084641007043448,0.02641006349886614,0.1,0.15,True,True,True
objective_count,50,7,20,100,2000,10000,20761428,0.95,0.4326045,0.4197283875,0.443139,0.02705775425359651,0.7823093,0.7402217875000001,0.8266255,0.055223498237845246,0.006325639238611653,0.01855110248593497,0.1,0.15,True,True,True
objective_count,50,8,20,100,2000,10000,20761528,0.95,0.4373055,0.4221605875,0.443942,0.02490411451491004,0.8295799499999997,0.756155,0.85937425,0.062211755479384484,0.0033820750024868384,0.021993901853582423,0.1,0.15,True,True,True
objective_count,50,9,20,100,2000,10000,20761628,0.95,0.4302315,0.41218,0.439913,0.03223032251241484,0.8287131499999999,0.7352327162499999,0.8633812499999999,0.07731778707143722,0.00597236604014351,0.04287714029878742,0.1,0.15,True,True,True
objective_count,50,10,20,100,2000,10000,20761728,0.95,0.4335825,0.41418587500000004,0.4476335,0.03857123500141263,0.8051931999999999,0.7261400499999999,0.860578,0.0834817966669366,0.007368839840168834,0.042512343621381836,0.1,0.15,True,True,True
objective_count,50,11,20,100,2000,10000,20761828,0.95,0.4366095,0.41851499999999997,0.443412,0.028511747912035815,0.7942701,0.74666017625,0.8677092,0.07620142301088756,0.003503130371647803,0.029307221812831737,0.1,0.15,True,True,True
objective_count,50,12,20,100,2000,10000,20761928,0.95,0.4200875,0.3660194875000001,0.440233,0.0883310173475763,0.7560690499999999,0.5604201999999999,0.859233,0.1976094643736575,0.009537298777040423,0.04136315327283931,0.1,0.15,True,False,False
objective_count,50,13,20,100,2000,10000,20762028,0.95,0.410853,0.31283150000000004,0.431177525,0.14402477893553164,0.7341586499999999,0.629976,0.782106494999999,0.1036087329353124,0.0070682214806756126,0.020413843792482542,0.1,0.15,False,True,False
objective_count,50,14,20,100,2000,10000,20762128,0.95,0.430954,0.4180025,0.4383855,0.023648695684458185,0.8115472999999999,0.76431495,0.854173,0.055362176671649284,0.0032926948119753005,0.021931192427107917,0.1,0.15,True,True,True
objective_count,50,15,20,100,2000,10000,20762228,0.95,0.4322965,0.4112035,0.443163,0.03696479152618628,0.8020498499999998,0.7178987999999998,0.86986705,0.09473740940167258,0.005913765205131112,0.024525221219104897,0.1,0.15,True,True,True
objective_count,50,16,20,100,2000,10000,20762328,0.95,0.433821,0.4200115,0.4423446125,0.0257400085519143,0.83565685,0.75328025,0.8748222,0.07272240393888951,0.004817655208023669,0.04646943299752782,0.1,0.15,True,True,True
objective_count,50,17,20,100,2000,10000,20762428,0.95,0.4234865,0.408391,0.44174749999999996,0.03938319167198949,0.7844816999999998,0.71612835,0.87085,0.09861393197572364,0.005668421543543956,0.02710566734698833,0.1,0.15,True,True,True
objective_count,50,18,20,100,2000,10000,20762528,0.95,0.4201245,0.28225905,0.4416965,0.1897502407024584,0.7724923,0.50425555,0.861698,0.23135664264873576,0.014348127757367109,0.031807436786101456,0.1,0.15,False,False,False
objective_count,50,19,20,100,2000,10000,20762628,0.95,0.4340545,0.41869591249999993,0.447425,0.03309387127653334,0.78448465,0.7383154999999999,0.838853,0.06407869166082476,0.0075359200284757415,0.020056032963806293,0.1,0.15,True,True,True
objective_count,50,20,20,100,2000,10000,20762728,0.95,0.43877350000000004,0.42011543749999997,0.451373,0.03561924603468539,0.7950981499999998,0.735624,0.8639441,0.0806945029365243,0.005534746287093328,0.017966964204356346,0.1,0.15,True,True,True
objective_count,50,21,20,100,2000,10000,20762828,0.95,0.428125,0.40823545,0.44229867500000003,0.039781868613138725,0.7774119499999999,0.7056903999999998,0.86004,0.09927143517667836,0.004986861313868609,0.034591698776948065,0.1,0.15,True,True,True
objective_count,50,22,20,100,2000,10000,20762928,0.95,0.42550299999999996,0.3311475,0.4402815,0.12824116398709295,0.7876894,0.72242355,0.8512272,0.08176043120549796,0.0047249960634825755,0.026498579262333524,0.1,0.15,False,True,False
objective_count,50,23,20,100,2000,10000,20763028,0.95,0.4220665,0.338935,0.44203905,0.12214194919520976,0.73202405,0.5141450999999999,0.786958,0.18634148700442296,0.0068626626372858875,0.012482718293203765,0.1,0.15,False,False,False
objective_count,50,24,20,100,2000,10000,20763128,0.95,0.4351295,0.4102727,0.443722,0.03843602881441044,0.7821746499999999,0.715309,0.8388366999999999,0.07896426968069083,0.006154489640440406,0.019396243537168917,0.1,0.15,True,True,True
objective_count,50,25,20,100,2000,10000,20763228,0.95,0.4322255,0.41459134999999997,0.44522249999999997,0.03543422357079811,0.7871363,0.728323,0.845321,0.07431876791859296,0.006764987257808672,0.015142803095219903,0.1,0.15,True,True,True
objective_count,50,26,20,100,2000,10000,20763328,0.95,0.43192600000000003,0.34322240000000015,0.4456645,0.1185875589800103,0.7613560999999999,0.5634269062499997,0.8543463,0.19105343330801472,0.007982848913934346,0.017105530513251026,0.1,0.15,False,False,False
objective_count,50,27,20,100,2000,10000,20763428,0.95,0.44138750000000004,0.4081285,0.4497793875,0.04718177055308545,0.8346390499999997,0.719864,0.880041,0.095955850615904,0.003242049219790028,0.029788086239195002,0.1,0.15,True,True,True
objective_count,50,28,20,100,2000,10000,20763528,0.95,0.431058,0.4051274125,0.4482688375,0.05004132274543102,0.78764015,0.7076194712499998,0.847386,0.08872486296565772,0.011419576947881715,0.0296068579033204,0.1,0.15,True,True,True
objective_count,50,29,20,100,2000,10000,20763628,0.95,0.42584999999999995,0.4048805,0.446845,0.04927145708582837,0.8063802,0.71657745,0.88410955,0.10387910070212542,0.007779734648350514,0.04993711403132216,0.1,0.15,True,True,True
objective_count,50,30,20,100,2000,10000,20763728,0.95,0.44085450000000004,0.42071101250000004,0.4514551375,0.034868788908812266,0.7823060500000001,0.7332370224999998,0.8437633987499977,0.07064139172258603,0.0065384384190248935,0.013635712008107512,0.1,0.15,True,True,True
objective_count,50,31,20,100,2000,10000,20763828,0.95,0.43803800000000004,0.4028449125,0.450148,0.05399427389861154,0.7635529999999999,0.514468605,0.852276,0.22120756188502963,0.007902282450381031,0.03150206992834821,0.1,0.15,True,False,False
objective_count,50,32,20,100,2000,10000,20763928,0.95,0.4371115,0.41369622500000003,0.449781,0.041276396297054596,0.77216185,0.690636,0.863693,0.11206005580306772,0.005388785241294166,0.023012403422935646,0.1,0.15,True,True,True
