factor,factor_level,step_index,structural_seed_count,measurements_per_seed,observation_count,bootstrap_repetitions,bootstrap_seed,confidence_level,point_median_ms,median_ci_lower_ms,median_ci_upper_ms,median_relative_half_width,point_p95_ms,p95_ci_lower_ms,p95_ci_upper_ms,p95_relative_half_width,maximum_leave_one_seed_out_median_relative_change,maximum_leave_one_seed_out_p95_relative_change,median_precision_target,p95_precision_target,median_target_met,p95_target_met,all_cell_targets_met
objective_count,1,26,10,100,1000,10000,20273328,0.95,0.442913,0.4195985,0.453711,0.03850925576806279,0.8520576,0.70954725,0.894488,0.10852596702382561,0.007189899596534838,0.02512781999714615,0.1,0.15,True,True,True
objective_count,1,27,10,100,1000,10000,20273428,0.95,0.451247,0.441676,0.4569473375,0.016921262080412704,0.9017349499999999,0.8066107999999996,0.920346,0.06306465109287401,0.004369004115262726,0.02057578005599097,0.1,0.15,True,True,True
objective_count,1,28,10,100,1000,10000,20273528,0.95,0.4486515,0.42906808750000003,0.453881,0.027652768908607184,0.8707422,0.64107,0.900735,0.14910555615657534,0.0038537706883851634,0.02416116963206801,0.1,0.15,True,True,True
objective_count,1,29,10,100,1000,10000,20273628,0.95,0.42577299999999996,0.221948,0.457185,0.27624696728068715,0.8106418999999999,0.49477187125000005,0.8863903,0.24154835122018734,0.03363411958954645,0.08693147985565512,0.1,0.15,False,False,False
objective_count,1,30,10,100,1000,10000,20273728,0.95,0.4443735,0.287397,0.4566975,0.19049347002015193,0.8591818,0.5962632499999998,0.910302,0.1827545404243899,0.010481048037292912,0.09147132772132757,0.1,0.15,False,False,False
objective_count,1,31,10,100,1000,10000,20273828,0.95,0.4400455,0.3794147125000007,0.44922249999999997,0.07931882896200425,0.7385861499999999,0.4846320499999999,0.8823172499999999,0.2692205912607487,0.014493955738667921,0.2450913139922814,0.1,0.15,True,False,False
objective_count,1,32,10,100,1000,10000,20273928,0.95,0.440943,0.419578,0.452114,0.03689365745685952,0.8361828999999998,0.7101130999999998,0.871352,0.09641365543351832,0.005438344638649466,0.0596794672553097,0.1,0.15,True,True,True
objective_count,2,1,10,100,1000,10000,20280828,0.95,0.532099,0.5000541,0.542027,0.03944087472444046,0.94773745,0.8254188999999992,0.987397,0.08545515427294806,0.006718674532370846,0.01606283470174147,0.1,0.15,True,True,True
objective_count,2,2,10,100,1000,10000,20280928,0.95,0.4727555,0.4631110625,0.478947,0.0167485491972066,0.9155853,0.850001,0.936923,0.04746799670112656,0.004001011093472304,0.01246191916799014,0.1,0.15,True,True,True
objective_count,2,3,10,100,1000,10000,20281028,0.95,0.4532365,0.43871550000000004,0.45851875,0.02184648632667486,0.8889041999999999,0.8059837037499997,0.91719855,0.06255727346658967,0.0029344503366344012,0.01992245058578873,0.1,0.15,True,True,True
objective_count,2,4,10,100,1000,10000,20281128,0.95,0.45020400000000005,0.43871150000000003,0.457569175,0.02094347784559884,0.8825764,0.8092039499999999,0.8992018599999998,0.050985903316698646,0.005357571234373929,0.016841261561038833,0.1,0.15,True,True,True
objective_count,2,5,10,100,1000,10000,20281228,0.95,0.449604,0.440239,0.45516752499999996,0.01660185963648007,0.86791595,0.7829429499999998,0.8829741499999998,0.057627239135310274,0.005351375877438855,0.01370317022057268,0.1,0.15,True,True,True
objective_count,2,6,10,100,1000,10000,20281328,0.95,0.445231,0.4184325750000001,0.45593249999999996,0.04211288634439188,0.86680765,0.634114,0.896951,0.1516120675677009,0.006599944747782635,0.06104918432595829,0.1,0.15,True,False,False
objective_count,2,7,10,100,1000,10000,20281428,0.95,0.4345245,0.41206437500000004,0.442017,0.03446597947871749,0.8147601999999999,0.73479,0.857791,0.07548294577962934,0.005268977928747273,0.02570480246825995,0.1,0.15,True,True,True
objective_count,2,8,10,100,1000,10000,20281528,0.95,0.4950905,0.4657890375,0.5123297625,0.04700223999450601,0.9641964,0.8851121962499997,0.9871565499999999,0.05291678840016423,0.01303297073969299,0.02329639480089331,0.1,0.15,True,True,True
objective_count,2,9,10,100,1000,10000,20281628,0.95,0.444893,0.41369849999999997,0.49193,0.08792170252172996,0.9113898499999997,0.737655,1.1331195499999998,0.21695685441307028,0.010793606552586741,0.10276090961513316,0.1,0.15,True,False,False
objective_count,2,10,10,100,1000,10000,20281728,0.95,0.4487715,0.419136,0.45847158750000006,0.04382585291178255,0.8587009,0.70350195,0.8895561499999999,0.1083346948861937,0.00705704350655073,0.046296853770621364,0.1,0.15,True,True,True
objective_count,2,11,10,100,1000,10000,20281828,0.95,0.4437135,0.4326198,0.4515378,0.021317809802947164,0.8570849999999999,0.764278,0.8885110999999999,0.07247420034185635,0.006661956420077277,0.024883354626437242,0.1,0.15,True,True,True
objective_count,2,12,10,100,1000,10000,20281928,0.95,0.4364595,0.286241,0.446120625,0.183155166745139,0.8333252999999997,0.5548601499999986,0.871529,0.19000314163028625,0.009117684458695537,0.09949997917979961,0.1,0.15,False,False,False
objective_count,2,13,10,100,1000,10000,20282028,0.95,0.30733,0.268396,0.446886,0.29038818208440437,0.6204119,0.47424619999999995,0.774611,0.24206885780237297,0.016374906452347626,0.11346840703732511,0.1,0.15,False,False,False
objective_count,2,14,10,100,1000,10000,20282128,0.95,0.43170600000000003,0.404107,0.44263,0.04461717001848483,0.8531964999999999,0.7271991499999998,0.88776,0.09409371112047472,0.008914631716955338,0.05597145557910792,0.1,0.15,True,True,True
objective_count,2,15,10,100,1000,10000,20282228,0.95,0.439832,0.277895,0.449092,0.19461635351679732,0.8551622,0.4897447999999998,0.8747651999999999,0.22511542254790967,0.007336892267956811,0.04975798743209272,0.1,0.15,False,False,False
objective_count,2,16,10,100,1000,10000,20282328,0.95,0.442056,0.420105,0.448415,0.03202082994009809,0.85564555,0.760885,0.8898397999999998,0.07535526831174416,0.005107950123966154,0.013558593274983963,0.1,0.15,True,True,True
objective_count,2,17,10,100,1000,10000,20282428,0.95,0.434365,0.30969599999999997,0.4506669375,0.16227244080439263,0.8274829499999994,0.591578,0.90049,0.18665762237155473,0.017921563661897188,0.09408550351399937,0.1,0.15,False,False,False
objective_count,2,18,10,100,1000,10000,20282528,0.95,0.4298635,0.234368,0.4445095,0.24442817312937712,0.8061920999999999,0.468926,0.858517,0.24162417369259762,0.03222534595284315,0.10210742576118083,0.1,0.15,False,False,False
objective_count,2,19,10,100,1000,10000,20282628,0.95,0.437749,0.24959900000000002,0.451127,0.23018670516665943,0.8036284499999994,0.493012,0.89581,0.25061208323324063,0.014869251557399429,0.0820676520349666,0.1,0.15,False,False,False
objective_count,2,20,10,100,1000,10000,20282728,0.95,0.441542,0.2974480875,0.456326,0.17991257060483487,0.8520050499999999,0.618401,0.9176941499999999,0.17564047889152765,0.009959414959392308,0.05801984389646525,0.1,0.15,False,False,False
objective_count,2,21,10,100,1000,10000,20282828,0.95,0.4382195,0.2849235,0.45425,0.19319827164240752,0.8099662,0.53013475,0.876378,0.21373932023336284,0.010033784439076729,0.08645317545349432,0.1,0.15,False,False,False
objective_count,2,22,10,100,1000,10000,20282928,0.95,0.431977,0.2831345,0.447665,0.1904389585556638,0.8068743499999999,0.5854445075000002,0.872432,0.17783902320107203,0.0192822766026896,0.08364672888659791,0.1,0.15,False,False,False
objective_count,2,23,10,100,1000,10000,20283028,0.95,0.43287,0.236184,0.451041,0.248177281862915,0.8052245499999999,0.5010580999999998,0.8935447999999999,0.24371257682096262,0.016067179522720552,0.08754117096901728,0.1,0.15,False,False,False
objective_count,2,24,10,100,1000,10000,20283128,0.95,0.43886650000000005,0.25467287499999997,0.4450575,0.21690494147992614,0.8450013,0.49134291874999997,0.881923,0.2311121185553206,0.0044182000676741395,0.32292376354924346,0.1,0.15,False,False,False
objective_count,2,25,10,100,1000,10000,20283228,0.95,0.44321449999999996,0.41853300000000004,0.45350518749999996,0.03945289188417789,0.8458865999999998,0.6768469999999985,0.889774,0.12586025124408015,0.005621431609299866,0.05827784717242221,0.1,0.15,True,True,True
objective_count,2,26,10,100,1000,10000,20283328,0.95,0.4444625,0.4197136250000001,0.4540815,0.0386622887195207,0.84564345,0.6715340499999999,0.887665,0.1277908260272105,0.005188289225750147,0.052509778204987104,0.1,0.15,True,True,True
objective_count,2,27,10,100,1000,10000,20283428,0.95,0.4495665,0.43921728750000005,0.457392,0.02021359743219298,0.89189305,0.75663205,0.920851,0.09206201909522671,0.0037258114205573193,0.01894049964847254,0.1,0.15,True,True,True
objective_count,2,28,10,100,1000,10000,20283528,0.95,0.446602,0.4268165,0.4512335,0.027336420347423458,0.8466013499999999,0.712705049999999,0.8730798499999991,0.09471683455264994,0.0036363473517808122,0.026316872752447207,0.1,0.15,True,True,True
objective_count,2,29,10,100,1000,10000,20283628,0.95,0.427479,0.222468,0.4585566125,0.27614059696499715,0.8208749,0.496412,0.8807643999999999,0.2341114340321527,0.04113418436929063,0.09047943846254779,0.1,0.15,False,False,False
objective_count,2,30,10,100,1000,10000,20283728,0.95,0.4439725,0.308385,0.456001,0.16624453091126137,0.8609599499999999,0.6636892999999994,0.9043248999999998,0.13974842848381067,0.00895100484827321,0.05272759784006236,0.1,0.15,False,True,False
objective_count,2,31,10,100,1000,10000,20283828,0.95,0.4406105,0.3858365,0.44861700000000004,0.07124262812620219,0.8453672999999999,0.505652,0.89846125,0.2323305207097554,0.009949830973161227,0.08353505038579097,0.1,0.15,True,False,False
objective_count,2,32,10,100,1000,10000,20283928,0.95,0.44455900000000004,0.424384,0.456466,0.03608294961973551,0.8596257499999999,0.7676352,0.897316,0.07542863856742313,0.007048558234115182,0.024464134537616963,0.1,0.15,True,True,True
objective_count,5,1,10,100,1000,10000,20310828,0.95,0.538941,0.5136944999999999,0.548554,0.03234073859661822,0.95397795,0.754044,0.971844,0.114153581851656,0.006209399544662644,0.037263544718198545,0.1,0.15,True,True,True
objective_count,5,2,10,100,1000,10000,20310928,0.95,0.4729085,0.46330605,0.478238,0.015787356327915412,0.91809175,0.8349955,0.938515,0.056377535251787195,0.003296620805081813,0.029672633481349155,0.1,0.15,True,True,True
objective_count,5,3,10,100,1000,10000,20311028,0.95,0.4560055,0.443269,0.460715,0.0191291552404521,0.89314695,0.8557297499999997,0.9113291999999998,0.03112558913177731,0.00333110017313386,0.005302878770397187,0.1,0.15,True,True,True
objective_count,5,4,10,100,1000,10000,20311128,0.95,0.4479075,0.43783,0.45315103749999996,0.01710290350128092,0.8404011499999999,0.7698491999999999,0.86895,0.05896041432118466,0.004379252412607525,0.013480467036485996,0.1,0.15,True,True,True
objective_count,5,5,10,100,1000,10000,20311228,0.95,0.44851050000000003,0.4396599,0.45699449999999997,0.019324631195925153,0.86831585,0.7528201287500007,0.89606815,0.08248612601624124,0.004619735769842664,0.015932911969763118,0.1,0.15,True,True,True
objective_count,5,6,10,100,1000,10000,20311328,0.95,0.4468625,0.416812,0.4581426,0.04624532154745587,0.8865301,0.7959903499999997,0.9104938,0.06457956137078723,0.008197152367898464,0.010714808216889686,0.1,0.15,True,True,True
objective_count,5,7,10,100,1000,10000,20311428,0.95,0.435951,0.4171355,0.445394,0.0324101791256357,0.8394574499999999,0.717066,0.8691947999999999,0.09061138238751706,0.006693412791804529,0.07031047255581561,0.1,0.15,True,True,True
objective_count,5,8,10,100,1000,10000,20311528,0.95,0.4427705,0.431242,0.45499049999999996,0.026818069406159568,0.8509978,0.767229,0.8833257,0.06821210348604893,0.004947258229715032,0.035149327060540046,0.1,0.15,True,True,True
objective_count,5,9,10,100,1000,10000,20311628,0.95,0.4376225,0.4089795,0.45502,0.05260298544978832,0.8479702,0.723087,0.8888513499999998,0.09774184871119279,0.007838947951716383,0.021880485894433636,0.1,0.15,True,True,True
objective_count,5,10,10,100,1000,10000,20311728,0.95,0.448702,0.426817,0.4564456625,0.03301596883900675,0.8498242999999999,0.7321412999999999,0.8724941724999999,0.08257758250734892,0.0061644476735115755,0.018092033847466996,0.1,0.15,True,True,True
objective_count,5,11,10,100,1000,10000,20311828,0.95,0.443939,0.434697325,0.452558,0.020116136451179097,0.8840108499999998,0.754549,0.921915,0.09466286528044314,0.004090652094093973,0.04294240279969391,0.1,0.15,True,True,True
objective_count,5,12,10,100,1000,10000,20311928,0.95,0.43544950000000004,0.251568,0.444632,0.2216835706551506,0.8219908999999999,0.57726745,0.865892,0.17556432194079036,0.008170867115475069,0.05931422111850616,0.1,0.15,False,False,False
objective_count,5,13,10,100,1000,10000,20312028,0.95,0.306736,0.265949,0.446452,0.29423184758228577,0.62338215,0.47790119,0.7622934,0.22810422948427386,0.011356671535131098,0.06628686753382407,0.1,0.15,False,False,False
objective_count,5,14,10,100,1000,10000,20312128,0.95,0.431021,0.40313299999999996,0.4390665,0.04168416388064626,0.838297,0.713907,0.868831,0.09240400478589335,0.00758315720115727,0.05566320766983532,0.1,0.15,True,True,True
objective_count,5,15,10,100,1000,10000,20312228,0.95,0.43883649999999996,0.30269936250000234,0.448218,0.1658005173908707,0.8547189999999998,0.6276955499999993,0.88263,0.14913348714606833,0.007360372257093371,0.021602011889287398,0.1,0.15,False,True,False
objective_count,5,16,10,100,1000,10000,20312328,0.95,0.4407895,0.418021,0.447859,0.0338460875315769,0.8519526500000001,0.7267313999999998,0.8696782999999998,0.08389368822316591,0.0060153429244570785,0.04012153727088061,0.1,0.15,True,True,True
objective_count,5,17,10,100,1000,10000,20312428,0.95,0.4324125,0.3084885,0.4472572875,0.1604588066949961,0.7956395999999997,0.5027834862499997,0.882637,0.238709532400097,0.024537912294394747,0.07847441228415461,0.1,0.15,False,False,False
objective_count,5,18,10,100,1000,10000,20312528,0.95,0.4310665,0.23283777500000005,0.4449205,0.24599768829171362,0.8292810999999994,0.50198,0.912036,0.24723582871959837,0.030585768089146436,0.08528465197144859,0.1,0.15,False,False,False
objective_count,5,19,10,100,1000,10000,20312628,0.95,0.4357775,0.237222,0.449182,0.243197503313044,0.7572415499999999,0.48522269999999995,0.8516815499999996,0.2419695868511175,0.014347918375776616,0.04999065357678798,0.1,0.15,False,False,False
objective_count,5,20,10,100,1000,10000,20312728,0.95,0.4388735,0.2989015,0.45426341249999996,0.1770007900909943,0.8511696,0.589022,0.8952283999999999,0.17987390527105285,0.01010997474215228,0.04094072438677325,0.1,0.15,False,False,False
objective_count,5,21,10,100,1000,10000,20312828,0.95,0.4400815,0.30695799999999995,0.452292625,0.16512239778313795,0.7975615499999996,0.560051,0.886861,0.20488073929842793,0.011428564936267533,0.09063751882221473,0.1,0.15,False,False,False
objective_count,5,22,10,100,1000,10000,20312928,0.95,0.4339635,0.282934,0.4479865,0.19016864321538562,0.8210710999999996,0.5738479275000014,0.8826875999999998,0.18807121118987052,0.019426749023823322,0.09244936278965346,0.1,0.15,False,False,False
objective_count,5,23,10,100,1000,10000,20313028,0.95,0.43170600000000003,0.234568,0.450751,0.2503822045558783,0.7946670999999997,0.480633,0.895306,0.2609098828931009,0.016243693624827953,0.11464284855884924,0.1,0.15,False,False,False
objective_count,5,24,10,100,1000,10000,20313128,0.95,0.43694299999999997,0.25491949999999997,0.443715,0.21604133719958904,0.8474005499999999,0.5060022,0.892262,0.2279086318742654,0.005722714404395908,0.06321550062718262,0.1,0.15,False,False,False
objective_count,5,25,10,100,1000,10000,20313228,0.95,0.444324,0.41736408750000004,0.454499275,0.041788410596771665,0.8518722999999998,0.7233858999999996,0.8887314,0.09704828998430892,0.006705692242597673,0.04240383212366446,0.1,0.15,True,True,True
objective_count,5,26,10,100,1000,10000,20313328,0.95,0.442832,0.41785,0.453142,0.03984806879358311,0.8710089999999999,0.7275084999999999,0.9300551499999999,0.11627127274230235,0.006689895942479268,0.036051407046310616,0.1,0.15,True,True,True
objective_count,5,27,10,100,1000,10000,20313428,0.95,0.448034,0.4391115,0.454495,0.017167781909408656,0.8830217499999999,0.77207765,0.9120365,0.0792499448626266,0.0038389943620350227,0.025315797713929344,0.1,0.15,True,True,True
objective_count,5,28,10,100,1000,10000,20313528,0.95,0.4459075,0.42568377500000004,0.4514560125,0.028898636488509342,0.8637864,0.7568556999999999,0.8975432274999999,0.08143652614813109,0.004567090708274691,0.02541224311936379,0.1,0.15,True,True,True
objective_count,5,29,10,100,1000,10000,20313628,0.95,0.427195,0.223371,0.457284,0.27377778297966976,0.8362882999999999,0.5086466999999999,0.9051447999999999,0.23705826088921728,0.03815704771825512,0.04684915477114781,0.1,0.15,False,False,False
objective_count,5,30,10,100,1000,10000,20313728,0.95,0.43984500000000004,0.286307175,0.453534,0.19009744910138793,0.8407011499999999,0.602246,0.907971,0.18182739490721528,0.010775386783980611,0.08277025670774929,0.1,0.15,False,False,False
objective_count,5,31,10,100,1000,10000,20313828,0.95,0.4401075,0.38605049999999996,0.447901,0.07026749146515343,0.8297948999999999,0.5151693499999999,0.8901979999999998,0.22597671424589377,0.012945700766289979,0.09906670913499309,0.1,0.15,True,False,False
objective_count,5,32,10,100,1000,10000,20313928,0.95,0.440499,0.41881056250000004,0.45146,0.03705960456209882,0.8550469999999998,0.760828,0.899679,0.0811949518564477,0.00647561061432598,0.020834468748501332,0.1,0.15,True,True,True
objective_count,10,1,10,100,1000,10000,20360828,0.95,0.543759,0.5149915,0.5539195,0.03579526959553769,0.96419465,0.789822499999998,0.9943378499999999,0.10605501181737623,0.007013217252496097,0.021804933267364913,0.1,0.15,True,True,True
objective_count,10,2,10,100,1000,10000,20360928,0.95,0.476614,0.4670816125,0.482902,0.01659664581820926,0.9177683,0.8153772999999997,0.945573,0.07093059326629622,0.004104999013876999,0.021202137838057845,0.1,0.15,True,True,True
objective_count,10,3,10,100,1000,10000,20361028,0.95,0.453698,0.439864,0.457904,0.019881066259935024,0.8616356999999998,0.776701,0.893258,0.06763705357148041,0.0031970605997821587,0.014985567566431933,0.1,0.15,True,True,True
objective_count,10,4,10,100,1000,10000,20361128,0.95,0.4472515,0.435416,0.452669,0.01928780563061271,0.8742766,0.7955340099999998,0.909951,0.06543523525621077,0.004827261619022008,0.00979867241099678,0.1,0.15,True,True,True
objective_count,10,5,10,100,1000,10000,20361228,0.95,0.4488205,0.438520025,0.455539,0.018959667617677943,0.8532479499999999,0.7595953,0.880862,0.07106181737676609,0.005032078525824904,0.020237845282839406,0.1,0.15,True,True,True
objective_count,10,6,10,100,1000,10000,20361328,0.95,0.4457165,0.4147385,0.45796840000000005,0.048494839208330906,0.8758399499999999,0.7222919999999999,0.9078778,0.10594732519337582,0.00788505698128738,0.019175021646363474,0.1,0.15,True,True,True
objective_count,10,7,10,100,1000,10000,20361428,0.95,0.43652650000000004,0.4160119,0.443893,0.031935174611392426,0.8515095499999998,0.6976267962499996,0.8775113499999999,0.10562685629891079,0.006804856062575909,0.06407773113055505,0.1,0.15,True,True,True
objective_count,10,8,10,100,1000,10000,20361528,0.95,0.44258600000000003,0.4314035,0.45447000000000004,0.026058777277184596,0.8450189,0.7644144812500001,0.876854,0.06653077153067222,0.006368253853488239,0.01379667366019859,0.1,0.15,True,True,True
objective_count,10,9,10,100,1000,10000,20361628,0.95,0.438749,0.395194,0.454484,0.06756710556605258,0.8631218499999999,0.72848175,0.896576,0.0973757355349074,0.006039899806039411,0.02758753008048611,0.1,0.15,True,True,True
objective_count,10,10,10,100,1000,10000,20361728,0.95,0.44894500000000004,0.43055699999999997,0.457849,0.030395705487309178,0.8538717499999999,0.7670060999999997,0.8836754999999998,0.06831787092148216,0.006437314147612868,0.017296157180513312,0.1,0.15,True,True,True
objective_count,10,11,10,100,1000,10000,20361828,0.95,0.44308650000000005,0.432093,0.45094612500000003,0.021274768019337108,0.8551255,0.7782089999999999,0.8747534999999997,0.05645048592282642,0.005523752134177066,0.02526997499197498,0.1,0.15,True,True,True
objective_count,10,12,10,100,1000,10000,20361928,0.95,0.4356915,0.25087000000000004,0.445166,0.2229742834092471,0.8273696,0.48772941249999957,0.868173,0.22991150962036822,0.012645415391395059,0.07261651866348551,0.1,0.15,False,False,False
objective_count,10,13,10,100,1000,10000,20362028,0.95,0.305921,0.268456,0.443075,0.2853988447998013,0.6808187499999999,0.508483627500001,0.7924518999999997,0.20854909805289493,0.013796045384265742,0.10197060524552252,0.1,0.15,False,False,False
objective_count,10,14,10,100,1000,10000,20362128,0.95,0.433502,0.403658,0.4423,0.04456957522687324,0.83452525,0.7007155775,0.872735,0.10306424071650319,0.010901910487148867,0.04331031325894576,0.1,0.15,True,True,True
objective_count,10,15,10,100,1000,10000,20362228,0.95,0.44055500000000003,0.2793465,0.449544,0.19316260171828714,0.8204075499999999,0.5416146499999998,0.874241,0.20272019071496863,0.006138847589971737,0.05247276186085865,0.1,0.15,False,False,False
objective_count,10,16,10,100,1000,10000,20362328,0.95,0.4405245,0.418471,0.44771876250000003,0.03319652198685891,0.8268904499999998,0.6756890499999999,0.870075,0.11754032834700182,0.005019017103475432,0.06374369180343047,0.1,0.15,True,True,True
objective_count,10,17,10,100,1000,10000,20362428,0.95,0.4339635,0.309904,0.45007,0.16149514878555457,0.7645909499999998,0.6194829299999999,0.8558253,0.1545547786041675,0.026752249901201355,0.04207321575019922,0.1,0.15,False,False,False
