phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000075/rep_007_seed_1363159082::step_0015,level_000075/rep_007_seed_1363159082,75,7,1363159082,14,15,Q015,14,True,459628,0.459628,462578,0.462578,b4bc1aaca42e8c4cb14d3de4336c37d78668d351c310cb4c1d2fa9114077e4ca,True
warmup,0,1,2,level_000025/rep_007_seed_1363159082::step_0021,level_000025/rep_007_seed_1363159082,25,7,1363159082,20,21,Q021,20,True,444486,0.444486,449697,0.449697,b99c363c2145e1d0026b78c39f6f979e764b6b8f54a585987995acf4355b79b8,True
warmup,0,2,3,level_000050/rep_007_seed_1363159082::step_0009,level_000050/rep_007_seed_1363159082,50,7,1363159082,8,9,Q009,8,True,446546,0.446546,449739,0.449739,2c128f162fd18f0cea8a779300ddeceecc732a64cd2236107a94246f72bbdf44,True
warmup,0,3,4,level_000100/rep_007_seed_1363159082::step_0015,level_000100/rep_007_seed_1363159082,100,7,1363159082,14,15,Q015,14,True,458144,0.458144,461044,0.461044,faaad9f0c790fd763d8a6df498c2e5c2da6dfd95532753686864579243364729,True
warmup,0,4,5,level_000100/rep_007_seed_1363159082::step_0002,level_000100/rep_007_seed_1363159082,100,7,1363159082,1,2,Q002,1,True,847519,0.847519,851956,0.851956,7cfb6cb592350756c40167314c8c36c83db6880752c94e5c830b1c03346ac042,True
warmup,0,5,6,level_000050/rep_007_seed_1363159082::step_0003,level_000050/rep_007_seed_1363159082,50,7,1363159082,2,3,Q003,2,True,445466,0.445466,448602,0.448602,1c6fbc1b7210b39d941df6ed90bb6be78ecc99f7e0ce8d873f416e9260542d57,True
warmup,0,6,7,level_000100/rep_007_seed_1363159082::step_0019,level_000100/rep_007_seed_1363159082,100,7,1363159082,18,19,Q019,18,True,470791,0.470791,473976,0.473976,e3d43a15426f85d68373f4d0beef44e73d1d3b17877bc7c2504b0118b4a308dd,True
warmup,0,7,8,level_000025/rep_007_seed_1363159082::step_0019,level_000025/rep_007_seed_1363159082,25,7,1363159082,18,19,Q019,18,True,434038,0.434038,437700,0.4377,44857931e2a500fd9da0e80ed0fa783e1e2319f68daa0d3634252907d3d0550b,True
warmup,0,8,9,level_000100/rep_007_seed_1363159082::step_0005,level_000100/rep_007_seed_1363159082,100,7,1363159082,4,5,Q005,4,True,468762,0.468762,472388,0.472388,efe99ab7c3aacdc6669b44e688b9611690f2f515dfb59b9e6d862130e96b91f5,True
warmup,0,9,10,level_000075/rep_007_seed_1363159082::step_0006,level_000075/rep_007_seed_1363159082,75,7,1363159082,5,6,Q006,5,True,819864,0.819864,824750,0.82475,5019704c0752e973ca31e88622688b35e39e4a9506ddd428d130690b8eebcfed,True
