phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,423855,0.423855,426861,0.426861,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,0,1,2,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,607739,0.607739,611930,0.61193,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,0,2,3,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,335029,0.335029,337886,0.337886,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,0,3,4,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,290700,0.2907,293029,0.293029,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,0,4,5,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,519358,0.519358,522092,0.522092,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,0,5,6,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,475511,0.475511,478102,0.478102,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,1,0,7,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,338550,0.33855,340933,0.340933,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,1,1,8,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,335369,0.335369,337797,0.337797,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,1,2,9,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,284995,0.284995,287270,0.28727,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,1,3,10,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,515081,0.515081,518204,0.518204,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,1,4,11,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,464222,0.464222,466662,0.466662,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,1,5,12,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,393158,0.393158,395931,0.395931,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,2,0,13,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,348155,0.348155,351066,0.351066,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,2,1,14,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,298740,0.29874,301466,0.301466,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,2,2,15,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,903015,0.903015,907250,0.90725,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,2,3,16,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,476022,0.476022,478958,0.478958,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,2,4,17,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,393751,0.393751,396220,0.39622,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,2,5,18,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,364416,0.364416,366947,0.366947,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,3,0,19,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,286339,0.286339,288673,0.288673,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,3,1,20,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,525872,0.525872,529276,0.529276,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,3,2,21,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,458425,0.458425,460790,0.46079,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,3,3,22,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,398840,0.39884,401315,0.401315,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,3,4,23,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,345194,0.345194,347766,0.347766,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,3,5,24,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,334957,0.334957,337029,0.337029,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,4,0,25,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,935500,0.9355,939437,0.939437,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,4,1,26,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,476147,0.476147,478842,0.478842,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,4,2,27,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,381722,0.381722,384223,0.384223,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,4,3,28,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,326649,0.326649,328830,0.32883,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,4,4,29,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,390867,0.390867,393930,0.39393,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,4,5,30,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,521729,0.521729,525880,0.52588,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,5,0,31,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,463012,0.463012,466471,0.466471,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,5,1,32,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,388489,0.388489,391062,0.391062,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,5,2,33,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,343267,0.343267,345639,0.345639,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,5,3,34,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,327837,0.327837,329917,0.329917,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,5,4,35,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,291807,0.291807,294136,0.294136,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,5,5,36,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,519441,0.519441,522437,0.522437,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,6,0,37,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,466911,0.466911,469372,0.469372,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,6,1,38,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,556121,0.556121,559723,0.559723,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,6,2,39,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,332014,0.332014,335116,0.335116,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,6,3,40,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,334159,0.334159,336556,0.336556,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,6,4,41,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,566880,0.56688,570066,0.570066,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,6,5,42,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,394138,0.394138,396991,0.396991,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,7,0,43,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,396052,0.396052,398835,0.398835,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,7,1,44,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,891335,0.891335,895764,0.895764,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,7,2,45,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,523723,0.523723,526453,0.526453,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,7,3,46,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,507372,0.507372,510929,0.510929,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,7,4,47,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,334020,0.33402,336632,0.336632,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,7,5,48,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,349154,0.349154,351901,0.351901,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,8,0,49,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,568468,0.568468,571635,0.571635,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,8,1,50,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,391422,0.391422,394659,0.394659,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,8,2,51,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,471033,0.471033,473629,0.473629,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,8,3,52,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,916141,0.916141,920254,0.920254,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,8,4,53,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,285109,0.285109,287362,0.287362,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
warmup,8,5,54,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,345937,0.345937,348673,0.348673,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,9,0,55,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,329740,0.32974,332427,0.332427,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
warmup,9,1,56,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,584967,0.584967,589493,0.589493,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
warmup,9,2,57,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,405169,0.405169,408097,0.408097,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
warmup,9,3,58,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,455124,0.455124,457455,0.457455,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
warmup,9,4,59,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,955815,0.955815,960423,0.960423,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
warmup,9,5,60,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,286184,0.286184,288331,0.288331,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
measurement,0,0,61,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,492870,0.49287,495709,0.495709,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
measurement,0,1,62,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,327918,0.327918,329856,0.329856,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
measurement,0,2,63,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,628086,0.628086,633169,0.633169,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
measurement,0,3,64,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,283028,0.283028,285373,0.285373,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
measurement,0,4,65,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,521491,0.521491,524060,0.52406,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
measurement,0,5,66,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,460545,0.460545,476939,0.476939,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
measurement,1,0,67,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,352023,0.352023,354786,0.354786,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
measurement,1,1,68,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,334086,0.334086,336326,0.336326,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
measurement,1,2,69,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,290866,0.290866,293705,0.293705,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
measurement,1,3,70,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,901932,0.901932,905484,0.905484,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
measurement,1,4,71,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,466746,0.466746,469191,0.469191,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
measurement,1,5,72,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,398970,0.39897,401602,0.401602,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
measurement,2,0,73,level_000012/rep_002_seed_1198202409::step_0002,level_000012/rep_002_seed_1198202409,12,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,341601,0.341601,344729,0.344729,16a646abfe8f2dd84ba910fa128f803c3bfaeaadbadb66014876e9d74108f5a5,True
measurement,2,1,74,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,504862,0.504862,509129,0.509129,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
measurement,2,2,75,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,916020,0.91602,920196,0.920196,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
measurement,2,3,76,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,478757,0.478757,481563,0.481563,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
measurement,2,4,77,level_000012/rep_002_seed_1198202409::step_0001,level_000012/rep_002_seed_1198202409,12,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,396433,0.396433,398889,0.398889,aa9496d3c596fe4cd3e945534ec4c4aa41a85b7a70f652d2d4ed214bbe03280a,True
measurement,2,5,78,level_000006/rep_002_seed_1198202409::step_0001,level_000006/rep_002_seed_1198202409,6,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,349342,0.349342,351938,0.351938,07ce8317194a66045ae1cef2ab4596ca18219e90f8c6ab97cc6baa7de5cfb588,True
measurement,3,0,79,level_000006/rep_002_seed_1198202409::step_0002,level_000006/rep_002_seed_1198202409,6,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,325186,0.325186,328171,0.328171,721d57c35b8c4a26a36e854c7291ad6164df2c910f03b187c26fecbcd2589574,True
measurement,3,1,80,level_000024/rep_002_seed_1198202409::step_0001,level_000024/rep_002_seed_1198202409,24,2,1198202409,0,1,step-0001-sales-sum-region-04-2020,0,True,529408,0.529408,532176,0.532176,2f8486d87878f4fd04d8726d656c97237668275733ea3010e23880d3938074bf,True
measurement,3,2,81,level_000024/rep_002_seed_1198202409::step_0002,level_000024/rep_002_seed_1198202409,24,2,1198202409,1,2,step-0002-sales-sum-region-09-2016,1,True,968108,0.968108,942747,0.942747,57220d0a33550744a726df4e868d2b375e813d37addeeab449b8d0735de9acb4,True
