phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000075/rep_002_seed_1198202409::step_0002,level_000075/rep_002_seed_1198202409,75,2,1198202409,1,2,Q002,1,True,468569,0.468569,471235,0.471235,0f618bdf7044b26ab305c8ba8b5b8f7d469516e9c12a28d9deabbc6716cc9ea6,True
warmup,0,1,2,level_000050/rep_002_seed_1198202409::step_0005,level_000050/rep_002_seed_1198202409,50,2,1198202409,4,5,Q005,4,True,450424,0.450424,453769,0.453769,46e075fd2ef99f5e1d68969442fa387fda76df9eb74be52d076fe40ff76bc44e,True
warmup,0,2,3,level_000025/rep_002_seed_1198202409::step_0002,level_000025/rep_002_seed_1198202409,25,2,1198202409,1,2,Q002,1,True,468679,0.468679,471398,0.471398,25c53eda2cb20a8b36d04f7f83f2bbb643171d317c1b032e9735dd9f7e215070,True
warmup,0,3,4,level_000050/rep_002_seed_1198202409::step_0007,level_000050/rep_002_seed_1198202409,50,2,1198202409,6,7,Q007,6,True,468664,0.468664,471335,0.471335,053d7abe6db364679f0b42ca616c9764e4486aaedacb8134b7e080b11018a0b3,True
warmup,0,4,5,level_000100/rep_002_seed_1198202409::step_0019,level_000100/rep_002_seed_1198202409,100,2,1198202409,18,19,Q019,18,True,458472,0.458472,461753,0.461753,973e80f2c7900f39bb804ace6430524742f94bcbed6199dd423fcd4b41750270,True
warmup,0,5,6,level_000100/rep_002_seed_1198202409::step_0005,level_000100/rep_002_seed_1198202409,100,2,1198202409,4,5,Q005,4,True,454560,0.45456,457041,0.457041,280cbfc02d8e466efaa222f96a54e033f969144ffe052265cbdcbea6818fb22b,True
warmup,0,6,7,level_000100/rep_002_seed_1198202409::step_0020,level_000100/rep_002_seed_1198202409,100,2,1198202409,19,20,Q020,19,True,444866,0.444866,448020,0.44802,e32e6fac61b0c38942573ec3049f2c59b27ef5e7074e1fb102d1c36157d32a98,True
warmup,0,7,8,level_000075/rep_002_seed_1198202409::step_0018,level_000075/rep_002_seed_1198202409,75,2,1198202409,17,18,Q018,17,True,914423,0.914423,919191,0.919191,520640f4a801fcb78236bc1c860847adb18b684c91b33980a7aa095819c55516,True
warmup,0,8,9,level_000075/rep_002_seed_1198202409::step_0022,level_000075/rep_002_seed_1198202409,75,2,1198202409,21,22,Q022,21,True,473940,0.47394,477831,0.477831,fb12c5fe22e39a76acf12d8d9ea264f1addd8d4b9e87a37618b47374123a5c2c,True
warmup,0,9,10,level_000050/rep_002_seed_1198202409::step_0018,level_000050/rep_002_seed_1198202409,50,2,1198202409,17,18,Q018,17,True,838549,0.838549,842458,0.842458,4a5fcfe11be835f0e81f9508ed185b95fb077f171deb1091afddf8d64df5d2f0,True
warmup,0,10,11,level_000025/rep_002_seed_1198202409::step_0019,level_000025/rep_002_seed_1198202409,25,2,1198202409,18,19,Q019,18,True,472568,0.472568,475998,0.475998,47c83db2941e4b1359fe579a353298ed9dc7f83532bd23312027444f9801fb9e,True
warmup,0,11,12,level_000100/rep_002_seed_1198202409::step_0014,level_000100/rep_002_seed_1198202409,100,2,1198202409,13,14,Q014,13,True,435934,0.435934,439123,0.439123,bc684d539576c4e35d061350d31bea7e70f0e4a7d646307f448208b7e0982fda,True
warmup,0,12,13,level_000025/rep_002_seed_1198202409::step_0004,level_000025/rep_002_seed_1198202409,25,2,1198202409,3,4,Q004,3,True,446180,0.44618,448903,0.448903,d7614b8fbe4dd6b93ec0e799ad229c24263a7ed133f51e03d081477f7343e717,True
warmup,0,13,14,level_000025/rep_002_seed_1198202409::step_0006,level_000025/rep_002_seed_1198202409,25,2,1198202409,5,6,Q006,5,True,433636,0.433636,436423,0.436423,17883fdc2f32288b6a70b77a7fa0a04d233a06d558009cb120f2251f6df7a55c,True
warmup,0,14,15,level_000075/rep_002_seed_1198202409::step_0007,level_000075/rep_002_seed_1198202409,75,2,1198202409,6,7,Q007,6,True,463193,0.463193,466210,0.46621,5828044e02080f52123b841e2c8acc4f8b5831cf1713cd0e5b8d487170a3aeac,True
warmup,0,15,16,level_000025/rep_002_seed_1198202409::step_0013,level_000025/rep_002_seed_1198202409,25,2,1198202409,12,13,Q013,12,True,432100,0.4321,434586,0.434586,a5cca89def0f8110e3cc15c557eb05a5f5e01032422da9def885a0857d3a1be5,True
warmup,0,16,17,level_000075/rep_002_seed_1198202409::step_0010,level_000075/rep_002_seed_1198202409,75,2,1198202409,9,10,Q010,9,True,450310,0.45031,459482,0.459482,69d4cbc68171bc4a381f34e721ce298ab9f418b2e8c4d8ed8adae4e6e3c8819f,True
warmup,0,17,18,level_000025/rep_002_seed_1198202409::step_0011,level_000025/rep_002_seed_1198202409,25,2,1198202409,10,11,Q011,10,True,444480,0.44448,446803,0.446803,f540018524578b4e28fdea78b8a0aaddfa9522088320ff07a9106527d6cb96c0,True
