phase,phase_round,order_position,observation_index,cell_id,canonical_instance_id,factor_level,replication_index,seed,step_position,step_index,step_id,prefix_step_count,fresh_state,wall_latency_ns,wall_latency_ms,cpu_latency_ns,cpu_latency_ms,semantic_digest,semantic_match
warmup,0,0,1,level_000020/rep_003_seed_796786883::step_0023,level_000020/rep_003_seed_796786883,20,3,796786883,22,23,step-0023-support-16,22,True,462161,0.462161,464808,0.464808,840ac0d5a7d537928405e93e75c2aa75597daa7cb8d5b021fca0a0edd7c79966,True
warmup,0,1,2,level_000002/rep_003_seed_796786883::step_0009,level_000002/rep_003_seed_796786883,2,3,796786883,8,9,step-0009-support-07,8,True,445033,0.445033,448020,0.44802,9178bf753f217682671a1d4a1c655c74af56cf6ec0526ebbd1a2223c4af80ed4,True
warmup,0,2,3,level_000002/rep_003_seed_796786883::step_0031,level_000002/rep_003_seed_796786883,2,3,796786883,30,31,step-0031-support-22,30,True,452457,0.452457,455239,0.455239,cb16a4a4ec106b5f86498b99696ed67ab96bd925ec652677146d58eb8f0bf971,True
warmup,0,3,4,level_000050/rep_003_seed_796786883::step_0025,level_000050/rep_003_seed_796786883,50,3,796786883,24,25,step-0025-support-18,24,True,455411,0.455411,458350,0.45835,d3da5589ac2ca115173bff8c78fd26c00665981d4275ec49bbe71a497a2ddad8,True
warmup,0,4,5,level_000020/rep_003_seed_796786883::step_0019,level_000020/rep_003_seed_796786883,20,3,796786883,18,19,step-0019-noise-wrong_measure,18,True,126716,0.126716,129766,0.129766,80ddcd81572a599748bf0cecc65ad535596daa499ff6d9ab8bbcf7fd11e0a78a,True
warmup,0,5,6,level_000005/rep_003_seed_796786883::step_0007,level_000005/rep_003_seed_796786883,5,3,796786883,6,7,step-0007-support-05,6,True,447541,0.447541,450342,0.450342,e7541e9c074b627c9bc2b1382feadabcd9727536d8c78b961aebe5bd9a30c28a,True
warmup,0,6,7,level_000050/rep_003_seed_796786883::step_0026,level_000050/rep_003_seed_796786883,50,3,796786883,25,26,step-0026-support-19,25,True,465391,0.465391,468498,0.468498,3cb2fcbc396361c1d2c4382a53d6a119f264de22f7eee1f35a79a87d5542f938,True
warmup,0,7,8,level_000001/rep_003_seed_796786883::step_0008,level_000001/rep_003_seed_796786883,1,3,796786883,7,8,step-0008-support-06,7,True,473091,0.473091,475779,0.475779,f8cc7c205b7dfac5674f4d634cb72e5186011597d2eb76295d49039df67266b7,True
warmup,0,8,9,level_000010/rep_003_seed_796786883::step_0002,level_000010/rep_003_seed_796786883,10,3,796786883,1,2,step-0002-support-01,1,True,471928,0.471928,474012,0.474012,9b95c670dcaad52d63406f02175e02ec2abd0c80b33f8ca74058ede3c6fc7bc9,True
warmup,0,9,10,level_000005/rep_003_seed_796786883::step_0030,level_000005/rep_003_seed_796786883,5,3,796786883,29,30,step-0030-support-21,29,True,446586,0.446586,449092,0.449092,d40396633fb86a342e4f9559a34ad03b53a232cc5a0609d05e9c41ae55002cad,True
warmup,0,10,11,level_000010/rep_003_seed_796786883::step_0016,level_000010/rep_003_seed_796786883,10,3,796786883,15,16,step-0016-support-12,15,True,454189,0.454189,456667,0.456667,5d3674946f39db31a9f68a95e28c85fdc5b0f6feb3765ba5510be589b1dd39fa,True
warmup,0,11,12,level_000001/rep_003_seed_796786883::step_0006,level_000001/rep_003_seed_796786883,1,3,796786883,5,6,step-0006-support-04,5,True,447888,0.447888,450096,0.450096,73b947c2a2a8dc4ca30007706b15a6a5ef719c551292c82f663eeebfa885079a,True
warmup,0,12,13,level_000050/rep_003_seed_796786883::step_0032,level_000050/rep_003_seed_796786883,50,3,796786883,31,32,step-0032-support-23,31,True,456178,0.456178,458783,0.458783,9d45b80e81b9d762ec5146bde993729ed6b9ff10110b38beab6283e314b63d61,True
warmup,0,13,14,level_000010/rep_003_seed_796786883::step_0022,level_000010/rep_003_seed_796786883,10,3,796786883,21,22,step-0022-support-15,21,True,461833,0.461833,464719,0.464719,678fccd6a90e2bebb661d364698bfb134878848f3fd282ed8150fb1b0534fe67,True
warmup,0,14,15,level_000020/rep_003_seed_796786883::step_0016,level_000020/rep_003_seed_796786883,20,3,796786883,15,16,step-0016-support-12,15,True,445102,0.445102,447539,0.447539,3c14441ec07b65d84ae7e578f66539340483dc150781c54e4131f794fa769bb9,True
warmup,0,15,16,level_000002/rep_003_seed_796786883::step_0028,level_000002/rep_003_seed_796786883,2,3,796786883,27,28,step-0028-noise-invalid_time_window,27,True,257653,0.257653,260694,0.260694,7740d37c1e0398efb9fb5edd9d069b66f967130e3c20af50a081b6ed8d1b6529,True
warmup,0,16,17,level_000010/rep_003_seed_796786883::step_0029,level_000010/rep_003_seed_796786883,10,3,796786883,28,29,step-0029-noise-wrong_context,28,True,225491,0.225491,228369,0.228369,085976417376bc6e061cab659b4916e560c2aa78d2f625d4157c6dd452493d14,True
warmup,0,17,18,level_000050/rep_003_seed_796786883::step_0020,level_000050/rep_003_seed_796786883,50,3,796786883,19,20,step-0020-noise-insufficient_grain,19,True,300861,0.300861,303450,0.30345,640e9ccdb50f9429c03732d5ce1edfbc9e8790cf26385d4315aec54168064d60,True
warmup,0,18,19,level_000050/rep_003_seed_796786883::step_0024,level_000050/rep_003_seed_796786883,50,3,796786883,23,24,step-0024-support-17,23,True,520296,0.520296,524031,0.524031,c1ab90859aeae40c780c899d5cdb957440a8ad97c8842ebe7a33c4975c2f0307,True
warmup,0,19,20,level_000001/rep_003_seed_796786883::step_0015,level_000001/rep_003_seed_796786883,1,3,796786883,14,15,step-0015-noise-invalid_aggregation,14,True,212479,0.212479,214938,0.214938,2a9d3998c444733bae01e40b67027d6ffe9e8f6efea69df3d72034a168a5fe23,True
warmup,0,20,21,level_000020/rep_003_seed_796786883::step_0014,level_000020/rep_003_seed_796786883,20,3,796786883,13,14,step-0014-support-11,13,True,454320,0.45432,457213,0.457213,1826d3cee1816910fe6cd41096ed9ccce06ec49b70a72058a3bf8962b92e19c4,True
warmup,0,21,22,level_000002/rep_003_seed_796786883::step_0023,level_000002/rep_003_seed_796786883,2,3,796786883,22,23,step-0023-support-16,22,True,451804,0.451804,454658,0.454658,1e00f76552467f5ed9da6268c942f1524f655e284fb04329688947dbf49bda1c,True
warmup,0,22,23,level_000001/rep_003_seed_796786883::step_0001,level_000001/rep_003_seed_796786883,1,3,796786883,0,1,step-0001-support-00,0,True,533096,0.533096,535234,0.535234,5e6517a0149ce7ffe31cdd051f173ee9bbc6c760e1148b3dc08591c7d565c03a,True
warmup,0,23,24,level_000010/rep_003_seed_796786883::step_0031,level_000010/rep_003_seed_796786883,10,3,796786883,30,31,step-0031-support-22,30,True,447502,0.447502,450483,0.450483,e7162a2b5a5ff9cf64b4aa9fc497d3bad35741dfd081448182d423df7236cc99,True
warmup,0,24,25,level_000005/rep_003_seed_796786883::step_0019,level_000005/rep_003_seed_796786883,5,3,796786883,18,19,step-0019-noise-wrong_measure,18,True,117811,0.117811,120595,0.120595,6258f7e98fd0a50733260c7369c2b2a4ad978c36fb9f8de897290b6d60aaa850,True
warmup,0,25,26,level_000001/rep_003_seed_796786883::step_0010,level_000001/rep_003_seed_796786883,1,3,796786883,9,10,step-0010-support-08,9,True,474575,0.474575,476864,0.476864,e9149d848f9a8cccd91480daa677e4953d866a98f64a83b2ef58de6157c7acc4,True
warmup,0,26,27,level_000010/rep_003_seed_796786883::step_0023,level_000010/rep_003_seed_796786883,10,3,796786883,22,23,step-0023-support-16,22,True,452603,0.452603,455040,0.45504,2d8e824900266a568bf24041f10cdcefebbe88d9691c5a9ec20ecd8770973cdf,True
warmup,0,27,28,level_000010/rep_003_seed_796786883::step_0013,level_000010/rep_003_seed_796786883,10,3,796786883,12,13,step-0013-noise-missing_cube,12,True,310650,0.31065,313664,0.313664,309118dda87cc977decfa98f251b9cb093082006b838ffb82a6b47b5dc4e451c,True
warmup,0,28,29,level_000001/rep_003_seed_796786883::step_0007,level_000001/rep_003_seed_796786883,1,3,796786883,6,7,step-0007-support-05,6,True,445638,0.445638,448099,0.448099,19553a67387ef5c5b568963faa27c3e2ecd8f111f29267b79834c5f5da5dc08c,True
warmup,0,29,30,level_000001/rep_003_seed_796786883::step_0018,level_000001/rep_003_seed_796786883,1,3,796786883,17,18,step-0018-noise-invalid_unit,17,True,229682,0.229682,232276,0.232276,417d320c5f83f7b222b3e4b1ce21f4b8668279a78a373f3861d3643a361f2ad1,True
warmup,0,30,31,level_000005/rep_003_seed_796786883::step_0020,level_000005/rep_003_seed_796786883,5,3,796786883,19,20,step-0020-noise-insufficient_grain,19,True,293041,0.293041,296058,0.296058,2a8aa4bd0f9f758f842f863c25f0093cf229f429c00e7f12e3cb815b7be31d18,True
warmup,0,31,32,level_000010/rep_003_seed_796786883::step_0005,level_000010/rep_003_seed_796786883,10,3,796786883,4,5,step-0005-support-03,4,True,499885,0.499885,502186,0.502186,3e858957ab224a2f93098e12f42359c58cdfe923615bce6f5be7fcc7a22c1066,True
warmup,0,32,33,level_000050/rep_003_seed_796786883::step_0023,level_000050/rep_003_seed_796786883,50,3,796786883,22,23,step-0023-support-16,22,True,455636,0.455636,458521,0.458521,84565b735b3972e198a91529c4d49a6030eb78b27bd3e02785fa8c3d4a6e3caf,True
warmup,0,33,34,level_000010/rep_003_seed_796786883::step_0030,level_000010/rep_003_seed_796786883,10,3,796786883,29,30,step-0030-support-21,29,True,447819,0.447819,450588,0.450588,ed4ddeb50da141fc7f2b3c13fd4459de2f9f8d9256c06c3fa7a3dc81476e07a9,True
warmup,0,34,35,level_000010/rep_003_seed_796786883::step_0008,level_000010/rep_003_seed_796786883,10,3,796786883,7,8,step-0008-support-06,7,True,464781,0.464781,467188,0.467188,6c2c0b6bc01298b0d215cf296c49fec84b887e672286a0d842fe189116f4d0d8,True
warmup,0,35,36,level_000020/rep_003_seed_796786883::step_0012,level_000020/rep_003_seed_796786883,20,3,796786883,11,12,step-0012-support-10,11,True,444112,0.444112,446346,0.446346,8e256a19bb8b80d15322caa5c8cbcc2418b79d54cb80a170a6ff50b7d7aef5f4,True
warmup,0,36,37,level_000020/rep_003_seed_796786883::step_0001,level_000020/rep_003_seed_796786883,20,3,796786883,0,1,step-0001-support-00,0,True,562725,0.562725,565211,0.565211,2eae2544d162b90ba1933b0dbfe4e0f3f927f941771443d9da7b7bd3f391a8ad,True
warmup,0,37,38,level_000005/rep_003_seed_796786883::step_0032,level_000005/rep_003_seed_796786883,5,3,796786883,31,32,step-0032-support-23,31,True,444910,0.44491,448117,0.448117,ba5ccb1aaa29662662ac8a3c8b667a3d298778e0739d60ce850afed40e9b5bde,True
warmup,0,38,39,level_000010/rep_003_seed_796786883::step_0009,level_000010/rep_003_seed_796786883,10,3,796786883,8,9,step-0009-support-07,8,True,452864,0.452864,455521,0.455521,e0953715b6dc5dadd5638485e05f2496d4fc34abe51b6a20dc1af1d8b25930cf,True
warmup,0,39,40,level_000010/rep_003_seed_796786883::step_0017,level_000010/rep_003_seed_796786883,10,3,796786883,16,17,step-0017-support-13,16,True,460315,0.460315,463111,0.463111,030c2053437b5dbff5a2961a678d829966ee783af9f113e70fbc731c4e9e735e,True
warmup,0,40,41,level_000005/rep_003_seed_796786883::step_0018,level_000005/rep_003_seed_796786883,5,3,796786883,17,18,step-0018-noise-invalid_unit,17,True,237889,0.237889,240278,0.240278,870586a923b31245370f08f17148ce37d58e70e8f26baa3dc95c5cc8ad8898d9,True
warmup,0,41,42,level_000005/rep_003_seed_796786883::step_0009,level_000005/rep_003_seed_796786883,5,3,796786883,8,9,step-0009-support-07,8,True,447293,0.447293,449442,0.449442,6ade32d431afb52ff7c5c27556acbe33746e6f4a8bacb4cb460fb5123bb4a696,True
warmup,0,42,43,level_000002/rep_003_seed_796786883::step_0018,level_000002/rep_003_seed_796786883,2,3,796786883,17,18,step-0018-noise-invalid_unit,17,True,236438,0.236438,238972,0.238972,c80f8628a50da619d165f5b697eb865d67de3241ee472c1a0d2a75968eb60e25,True
warmup,0,43,44,level_000001/rep_003_seed_796786883::step_0022,level_000001/rep_003_seed_796786883,1,3,796786883,21,22,step-0022-support-15,21,True,496674,0.496674,498645,0.498645,8f57f86aa7e1b038f60b88d3d13b92818c6f48386ccb05ca3e4273574048a438,True
warmup,0,44,45,level_000005/rep_003_seed_796786883::step_0016,level_000005/rep_003_seed_796786883,5,3,796786883,15,16,step-0016-support-12,15,True,443026,0.443026,445893,0.445893,fa39496d28cc3123b9c87166c89f98cd7e6e9724f385f91b9bd09c4c6fb840c3,True
warmup,0,45,46,level_000002/rep_003_seed_796786883::step_0021,level_000002/rep_003_seed_796786883,2,3,796786883,20,21,step-0021-support-14,20,True,452394,0.452394,455094,0.455094,8285f923186589c845d00d0a4c4a86f2713df5d98456c91ef4d9129638495fd1,True
warmup,0,46,47,level_000010/rep_003_seed_796786883::step_0032,level_000010/rep_003_seed_796786883,10,3,796786883,31,32,step-0032-support-23,31,True,519034,0.519034,513689,0.513689,633a455c50497c081b75157cc4c9aca7fc4d6cd09da064239693bddb7ebcf7da,True
warmup,0,47,48,level_000020/rep_003_seed_796786883::step_0007,level_000020/rep_003_seed_796786883,20,3,796786883,6,7,step-0007-support-05,6,True,495794,0.495794,498795,0.498795,1f26f7c5adac6db54920aa636054d80715bd0214214ada423121765cd0d9f7b7,True
warmup,0,48,49,level_000050/rep_003_seed_796786883::step_0005,level_000050/rep_003_seed_796786883,50,3,796786883,4,5,step-0005-support-03,4,True,468445,0.468445,471015,0.471015,38427fbfea124680d3a91f19715dc0dbd871a82318c46532f77144843be1ca1d,True
warmup,0,49,50,level_000001/rep_003_seed_796786883::step_0023,level_000001/rep_003_seed_796786883,1,3,796786883,22,23,step-0023-support-16,22,True,469300,0.4693,472350,0.47235,412445756937f8f8be0347cacf53e4d01ff92b34f7144c3e943f6706a86bdb84,True
warmup,0,50,51,level_000002/rep_003_seed_796786883::step_0025,level_000002/rep_003_seed_796786883,2,3,796786883,24,25,step-0025-support-18,24,True,451947,0.451947,454553,0.454553,cbb7b1024968aaa89bdcfd56c228a41c945a8fa5d6d5ca60540867cf278bc9a3,True
warmup,0,51,52,level_000050/rep_003_seed_796786883::step_0018,level_000050/rep_003_seed_796786883,50,3,796786883,17,18,step-0018-noise-invalid_unit,17,True,231517,0.231517,234738,0.234738,b837ce4271a3f1980cbdd24b488316f5ef8b43a0340117d3d612e33f62a8cb5d,True
warmup,0,52,53,level_000001/rep_003_seed_796786883::step_0016,level_000001/rep_003_seed_796786883,1,3,796786883,15,16,step-0016-support-12,15,True,448415,0.448415,450780,0.45078,c3aeb56f1580dbcadb7cb93e0319bc7f7b781f6fd79412ee566440c7d87a5c7d,True
warmup,0,53,54,level_000050/rep_003_seed_796786883::step_0021,level_000050/rep_003_seed_796786883,50,3,796786883,20,21,step-0021-support-14,20,True,461788,0.461788,464805,0.464805,6bb69cb95c21a419c03d19b8df5450d807085dff785ddb440c0aadf38c88ac77,True
warmup,0,54,55,level_000020/rep_003_seed_796786883::step_0017,level_000020/rep_003_seed_796786883,20,3,796786883,16,17,step-0017-support-13,16,True,446353,0.446353,449366,0.449366,2b08b5aadfed32e9b75c8dbe86699fa25473ea5631e439e084e83db454e4a0a8,True
warmup,0,55,56,level_000005/rep_003_seed_796786883::step_0028,level_000005/rep_003_seed_796786883,5,3,796786883,27,28,step-0028-noise-invalid_time_window,27,True,255176,0.255176,257849,0.257849,05a9c9f2138b7d827e15df8b13cc7a6c031d02384b565f6a670e6f572873cd8c,True
warmup,0,56,57,level_000050/rep_003_seed_796786883::step_0011,level_000050/rep_003_seed_796786883,50,3,796786883,10,11,step-0011-support-09,10,True,453058,0.453058,456003,0.456003,f0ec6cbfa689cbada1c46c0218d2c2ab6bdb8be30dd3bb0c3b37a8faf9d58a47,True
warmup,0,57,58,level_000020/rep_003_seed_796786883::step_0031,level_000020/rep_003_seed_796786883,20,3,796786883,30,31,step-0031-support-22,30,True,456931,0.456931,459470,0.45947,36481706387d9384f1052a67ba7a7950eda0cfaf0ec336c501ba846c4e8f99fa,True
warmup,0,58,59,level_000005/rep_003_seed_796786883::step_0013,level_000005/rep_003_seed_796786883,5,3,796786883,12,13,step-0013-noise-missing_cube,12,True,312251,0.312251,314890,0.31489,0f8a90456f7ca742f614b44d57fa5a533f03771f79dbf4db4041568a8c5c9bb7,True
warmup,0,59,60,level_000005/rep_003_seed_796786883::step_0015,level_000005/rep_003_seed_796786883,5,3,796786883,14,15,step-0015-noise-invalid_aggregation,14,True,422356,0.422356,425659,0.425659,c7ba92c716adbd5c5c28c2c048b5be52c672ed67f891dab91ca4f196fb04165b,True
